Pattern,X1,X2,X3,X4,X5,X6,X7,
2314424,Venus,Mars,Earth,None,None,Venus,None,2314421
2314425,Venus,Mars,Earth,None,None,Venus,Jupiter,2314422
2314434,Venus,Mars,Earth,None,None,Mars,None,2314431
2314435,Venus,Mars,Earth,None,None,Mars,Jupiter,2314432
2314444,Venus,Mars,Earth,None,None,None,None,2314441
2314445,Venus,Mars,Earth,None,None,None,Jupiter,2314442
2321114,Venus,Mars,Venus,Earth,Earth,Earth,None,2321111
2321115,Venus,Mars,Venus,Earth,Earth,Earth,Jupiter,2321112
2321124,Venus,Mars,Venus,Earth,Earth,Venus,None,2321121
2321125,Venus,Mars,Venus,Earth,Earth,Venus,Jupiter,2321122
2321134,Venus,Mars,Venus,Earth,Earth,Mars,None,2321131
2321135,Venus,Mars,Venus,Earth,Earth,Mars,Jupiter,2321132
2321144,Venus,Mars,Venus,Earth,Earth,None,None,2321141
2321145,Venus,Mars,Venus,Earth,Earth,None,Jupiter,2321142
2321214,Venus,Mars,Venus,Earth,Venus,Earth,None,2321211
2321215,Venus,Mars,Venus,Earth,Venus,Earth,Jupiter,2321212
2321224,Venus,Mars,Venus,Earth,Venus,Venus,None,2321221
2321225,Venus,Mars,Venus,Earth,Venus,Venus,Jupiter,2321222
2321234,Venus,Mars,Venus,Earth,Venus,Mars,None,2321231
2321235,Venus,Mars,Venus,Earth,Venus,Mars,Jupiter,2321232
2321244,Venus,Mars,Venus,Earth,Venus,None,None,2321241
2321245,Venus,Mars,Venus,Earth,Venus,None,Jupiter,2321242
2321314,Venus,Mars,Venus,Earth,Mars,Earth,None,2321311
2321315,Venus,Mars,Venus,Earth,Mars,Earth,Jupiter,2321312
2321324,Venus,Mars,Venus,Earth,Mars,Venus,None,2321321
2321325,Venus,Mars,Venus,Earth,Mars,Venus,Jupiter,2321322
2321334,Venus,Mars,Venus,Earth,Mars,Mars,None,2321331
2321335,Venus,Mars,Venus,Earth,Mars,Mars,Jupiter,2321332
2321344,Venus,Mars,Venus,Earth,Mars,None,None,2321341
2321345,Venus,Mars,Venus,Earth,Mars,None,Jupiter,2321342
2321414,Venus,Mars,Venus,Earth,None,Earth,None,2321411
2321415,Venus,Mars,Venus,Earth,None,Earth,Jupiter,2321412
2321424,Venus,Mars,Venus,Earth,None,Venus,None,2321421
2321425,Venus,Mars,Venus,Earth,None,Venus,Jupiter,2321422
2321434,Venus,Mars,Venus,Earth,None,Mars,None,2321431
2321435,Venus,Mars,Venus,Earth,None,Mars,Jupiter,2321432
2321444,Venus,Mars,Venus,Earth,None,None,None,2321441
2321445,Venus,Mars,Venus,Earth,None,None,Jupiter,2321442
2322114,Venus,Mars,Venus,Venus,Earth,Earth,None,2322111
2322115,Venus,Mars,Venus,Venus,Earth,Earth,Jupiter,2322112
2322124,Venus,Mars,Venus,Venus,Earth,Venus,None,2322121
2322125,Venus,Mars,Venus,Venus,Earth,Venus,Jupiter,2322122
2322134,Venus,Mars,Venus,Venus,Earth,Mars,None,2322131
2322135,Venus,Mars,Venus,Venus,Earth,Mars,Jupiter,2322132
2322144,Venus,Mars,Venus,Venus,Earth,None,None,2322141
2322145,Venus,Mars,Venus,Venus,Earth,None,Jupiter,2322142
2322214,Venus,Mars,Venus,Venus,Venus,Earth,None,2322211
2322215,Venus,Mars,Venus,Venus,Venus,Earth,Jupiter,2322212
2322224,Venus,Mars,Venus,Venus,Venus,Venus,None,2322221
2322225,Venus,Mars,Venus,Venus,Venus,Venus,Jupiter,2322222
2322234,Venus,Mars,Venus,Venus,Venus,Mars,None,2322231
2322235,Venus,Mars,Venus,Venus,Venus,Mars,Jupiter,2322232
2322244,Venus,Mars,Venus,Venus,Venus,None,None,2322241
2322245,Venus,Mars,Venus,Venus,Venus,None,Jupiter,2322242
2322314,Venus,Mars,Venus,Venus,Mars,Earth,None,2322311
2322315,Venus,Mars,Venus,Venus,Mars,Earth,Jupiter,2322312
2322324,Venus,Mars,Venus,Venus,Mars,Venus,None,2322321
2322325,Venus,Mars,Venus,Venus,Mars,Venus,Jupiter,2322322
2322334,Venus,Mars,Venus,Venus,Mars,Mars,None,2322331
2322335,Venus,Mars,Venus,Venus,Mars,Mars,Jupiter,2322332
2322344,Venus,Mars,Venus,Venus,Mars,None,None,2322341
2322345,Venus,Mars,Venus,Venus,Mars,None,Jupiter,2322342
2322414,Venus,Mars,Venus,Venus,None,Earth,None,2322411
2322415,Venus,Mars,Venus,Venus,None,Earth,Jupiter,2322412
2322424,Venus,Mars,Venus,Venus,None,Venus,None,2322421
2322425,Venus,Mars,Venus,Venus,None,Venus,Jupiter,2322422
2322434,Venus,Mars,Venus,Venus,None,Mars,None,2322431
2322435,Venus,Mars,Venus,Venus,None,Mars,Jupiter,2322432
2322444,Venus,Mars,Venus,Venus,None,None,None,2322441
2322445,Venus,Mars,Venus,Venus,None,None,Jupiter,2322442
2323114,Venus,Mars,Venus,Mars,Earth,Earth,None,2323111
2323115,Venus,Mars,Venus,Mars,Earth,Earth,Jupiter,2323112
2323124,Venus,Mars,Venus,Mars,Earth,Venus,None,2323121
2323125,Venus,Mars,Venus,Mars,Earth,Venus,Jupiter,2323122
2323134,Venus,Mars,Venus,Mars,Earth,Mars,None,2323131
2323135,Venus,Mars,Venus,Mars,Earth,Mars,Jupiter,2323132
2323144,Venus,Mars,Venus,Mars,Earth,None,None,2323141
2323145,Venus,Mars,Venus,Mars,Earth,None,Jupiter,2323142
2323214,Venus,Mars,Venus,Mars,Venus,Earth,None,2323211
2323215,Venus,Mars,Venus,Mars,Venus,Earth,Jupiter,2323212
2323224,Venus,Mars,Venus,Mars,Venus,Venus,None,2323221
2323225,Venus,Mars,Venus,Mars,Venus,Venus,Jupiter,2323222
2323234,Venus,Mars,Venus,Mars,Venus,Mars,None,2323231
2323235,Venus,Mars,Venus,Mars,Venus,Mars,Jupiter,2323232
2323244,Venus,Mars,Venus,Mars,Venus,None,None,2323241
2323245,Venus,Mars,Venus,Mars,Venus,None,Jupiter,2323242
2323314,Venus,Mars,Venus,Mars,Mars,Earth,None,2323311
2323315,Venus,Mars,Venus,Mars,Mars,Earth,Jupiter,2323312
2323324,Venus,Mars,Venus,Mars,Mars,Venus,None,2323321
2323325,Venus,Mars,Venus,Mars,Mars,Venus,Jupiter,2323322
2323334,Venus,Mars,Venus,Mars,Mars,Mars,None,2323331
2323335,Venus,Mars,Venus,Mars,Mars,Mars,Jupiter,2323332
2323344,Venus,Mars,Venus,Mars,Mars,None,None,2323341
2323345,Venus,Mars,Venus,Mars,Mars,None,Jupiter,2323342
2323414,Venus,Mars,Venus,Mars,None,Earth,None,2323411
2323415,Venus,Mars,Venus,Mars,None,Earth,Jupiter,2323412
2323424,Venus,Mars,Venus,Mars,None,Venus,None,2323421
2323425,Venus,Mars,Venus,Mars,None,Venus,Jupiter,2323422
2323434,Venus,Mars,Venus,Mars,None,Mars,None,2323431
2323435,Venus,Mars,Venus,Mars,None,Mars,Jupiter,2323432
2323444,Venus,Mars,Venus,Mars,None,None,None,2323441
2323445,Venus,Mars,Venus,Mars,None,None,Jupiter,2323442
2324114,Venus,Mars,Venus,None,Earth,Earth,None,2324111
2324115,Venus,Mars,Venus,None,Earth,Earth,Jupiter,2324112
2324124,Venus,Mars,Venus,None,Earth,Venus,None,2324121
2324125,Venus,Mars,Venus,None,Earth,Venus,Jupiter,2324122
2324134,Venus,Mars,Venus,None,Earth,Mars,None,2324131
2324135,Venus,Mars,Venus,None,Earth,Mars,Jupiter,2324132
2324144,Venus,Mars,Venus,None,Earth,None,None,2324141
2324145,Venus,Mars,Venus,None,Earth,None,Jupiter,2324142
2324214,Venus,Mars,Venus,None,Venus,Earth,None,2324211
2324215,Venus,Mars,Venus,None,Venus,Earth,Jupiter,2324212
2324224,Venus,Mars,Venus,None,Venus,Venus,None,2324221
2324225,Venus,Mars,Venus,None,Venus,Venus,Jupiter,2324222
2324234,Venus,Mars,Venus,None,Venus,Mars,None,2324231
2324235,Venus,Mars,Venus,None,Venus,Mars,Jupiter,2324232
2324244,Venus,Mars,Venus,None,Venus,None,None,2324241
2324245,Venus,Mars,Venus,None,Venus,None,Jupiter,2324242
2324314,Venus,Mars,Venus,None,Mars,Earth,None,2324311
2324315,Venus,Mars,Venus,None,Mars,Earth,Jupiter,2324312
2324324,Venus,Mars,Venus,None,Mars,Venus,None,2324321
2324325,Venus,Mars,Venus,None,Mars,Venus,Jupiter,2324322
2324334,Venus,Mars,Venus,None,Mars,Mars,None,2324331
2324335,Venus,Mars,Venus,None,Mars,Mars,Jupiter,2324332
2324344,Venus,Mars,Venus,None,Mars,None,None,2324341
2324345,Venus,Mars,Venus,None,Mars,None,Jupiter,2324342
2324414,Venus,Mars,Venus,None,None,Earth,None,2324411
2324415,Venus,Mars,Venus,None,None,Earth,Jupiter,2324412
2324424,Venus,Mars,Venus,None,None,Venus,None,2324421
2324425,Venus,Mars,Venus,None,None,Venus,Jupiter,2324422
2324434,Venus,Mars,Venus,None,None,Mars,None,2324431
2324435,Venus,Mars,Venus,None,None,Mars,Jupiter,2324432
2324444,Venus,Mars,Venus,None,None,None,None,2324441
2324445,Venus,Mars,Venus,None,None,None,Jupiter,2324442
2331114,Venus,Mars,Mars,Earth,Earth,Earth,None,2331111
2331115,Venus,Mars,Mars,Earth,Earth,Earth,Jupiter,2331112
2331124,Venus,Mars,Mars,Earth,Earth,Venus,None,2331121
2331125,Venus,Mars,Mars,Earth,Earth,Venus,Jupiter,2331122
2331134,Venus,Mars,Mars,Earth,Earth,Mars,None,2331131
2331135,Venus,Mars,Mars,Earth,Earth,Mars,Jupiter,2331132
2331144,Venus,Mars,Mars,Earth,Earth,None,None,2331141
2331145,Venus,Mars,Mars,Earth,Earth,None,Jupiter,2331142
2331214,Venus,Mars,Mars,Earth,Venus,Earth,None,2331211
2331215,Venus,Mars,Mars,Earth,Venus,Earth,Jupiter,2331212
2331224,Venus,Mars,Mars,Earth,Venus,Venus,None,2331221
2331225,Venus,Mars,Mars,Earth,Venus,Venus,Jupiter,2331222
2331234,Venus,Mars,Mars,Earth,Venus,Mars,None,2331231
2331235,Venus,Mars,Mars,Earth,Venus,Mars,Jupiter,2331232
2331244,Venus,Mars,Mars,Earth,Venus,None,None,2331241
2331245,Venus,Mars,Mars,Earth,Venus,None,Jupiter,2331242
2331314,Venus,Mars,Mars,Earth,Mars,Earth,None,2331311
2331315,Venus,Mars,Mars,Earth,Mars,Earth,Jupiter,2331312
2331324,Venus,Mars,Mars,Earth,Mars,Venus,None,2331321
2331325,Venus,Mars,Mars,Earth,Mars,Venus,Jupiter,2331322
2331334,Venus,Mars,Mars,Earth,Mars,Mars,None,2331331
2331335,Venus,Mars,Mars,Earth,Mars,Mars,Jupiter,2331332
2331344,Venus,Mars,Mars,Earth,Mars,None,None,2331341
2331345,Venus,Mars,Mars,Earth,Mars,None,Jupiter,2331342
2331414,Venus,Mars,Mars,Earth,None,Earth,None,2331411
2331415,Venus,Mars,Mars,Earth,None,Earth,Jupiter,2331412
2331424,Venus,Mars,Mars,Earth,None,Venus,None,2331421
2331425,Venus,Mars,Mars,Earth,None,Venus,Jupiter,2331422
2331434,Venus,Mars,Mars,Earth,None,Mars,None,2331431
2331435,Venus,Mars,Mars,Earth,None,Mars,Jupiter,2331432
2331444,Venus,Mars,Mars,Earth,None,None,None,2331441
2331445,Venus,Mars,Mars,Earth,None,None,Jupiter,2331442
2332114,Venus,Mars,Mars,Venus,Earth,Earth,None,2332111
2332115,Venus,Mars,Mars,Venus,Earth,Earth,Jupiter,2332112
2332124,Venus,Mars,Mars,Venus,Earth,Venus,None,2332121
2332125,Venus,Mars,Mars,Venus,Earth,Venus,Jupiter,2332122
2332134,Venus,Mars,Mars,Venus,Earth,Mars,None,2332131
2332135,Venus,Mars,Mars,Venus,Earth,Mars,Jupiter,2332132
2332144,Venus,Mars,Mars,Venus,Earth,None,None,2332141
2332145,Venus,Mars,Mars,Venus,Earth,None,Jupiter,2332142
2332214,Venus,Mars,Mars,Venus,Venus,Earth,None,2332211
2332215,Venus,Mars,Mars,Venus,Venus,Earth,Jupiter,2332212
2332224,Venus,Mars,Mars,Venus,Venus,Venus,None,2332221
2332225,Venus,Mars,Mars,Venus,Venus,Venus,Jupiter,2332222
2332234,Venus,Mars,Mars,Venus,Venus,Mars,None,2332231
2332235,Venus,Mars,Mars,Venus,Venus,Mars,Jupiter,2332232
2332244,Venus,Mars,Mars,Venus,Venus,None,None,2332241
2332245,Venus,Mars,Mars,Venus,Venus,None,Jupiter,2332242
2332314,Venus,Mars,Mars,Venus,Mars,Earth,None,2332311
2332315,Venus,Mars,Mars,Venus,Mars,Earth,Jupiter,2332312
2332324,Venus,Mars,Mars,Venus,Mars,Venus,None,2332321
2332325,Venus,Mars,Mars,Venus,Mars,Venus,Jupiter,2332322
2332334,Venus,Mars,Mars,Venus,Mars,Mars,None,2332331
2332335,Venus,Mars,Mars,Venus,Mars,Mars,Jupiter,2332332
2332344,Venus,Mars,Mars,Venus,Mars,None,None,2332341
2332345,Venus,Mars,Mars,Venus,Mars,None,Jupiter,2332342
2332414,Venus,Mars,Mars,Venus,None,Earth,None,2332411
2332415,Venus,Mars,Mars,Venus,None,Earth,Jupiter,2332412
2332424,Venus,Mars,Mars,Venus,None,Venus,None,2332421
2332425,Venus,Mars,Mars,Venus,None,Venus,Jupiter,2332422
2332434,Venus,Mars,Mars,Venus,None,Mars,None,2332431
2332435,Venus,Mars,Mars,Venus,None,Mars,Jupiter,2332432
2332444,Venus,Mars,Mars,Venus,None,None,None,2332441
2332445,Venus,Mars,Mars,Venus,None,None,Jupiter,2332442
2333114,Venus,Mars,Mars,Mars,Earth,Earth,None,2333111
2333115,Venus,Mars,Mars,Mars,Earth,Earth,Jupiter,2333112
2333124,Venus,Mars,Mars,Mars,Earth,Venus,None,2333121
2333125,Venus,Mars,Mars,Mars,Earth,Venus,Jupiter,2333122
2333134,Venus,Mars,Mars,Mars,Earth,Mars,None,2333131
2333135,Venus,Mars,Mars,Mars,Earth,Mars,Jupiter,2333132
2333144,Venus,Mars,Mars,Mars,Earth,None,None,2333141
2333145,Venus,Mars,Mars,Mars,Earth,None,Jupiter,2333142
2333214,Venus,Mars,Mars,Mars,Venus,Earth,None,2333211
2333215,Venus,Mars,Mars,Mars,Venus,Earth,Jupiter,2333212
2333224,Venus,Mars,Mars,Mars,Venus,Venus,None,2333221
2333225,Venus,Mars,Mars,Mars,Venus,Venus,Jupiter,2333222
2333234,Venus,Mars,Mars,Mars,Venus,Mars,None,2333231
2333235,Venus,Mars,Mars,Mars,Venus,Mars,Jupiter,2333232
2333244,Venus,Mars,Mars,Mars,Venus,None,None,2333241
2333245,Venus,Mars,Mars,Mars,Venus,None,Jupiter,2333242
2333314,Venus,Mars,Mars,Mars,Mars,Earth,None,2333311
2333315,Venus,Mars,Mars,Mars,Mars,Earth,Jupiter,2333312
2333324,Venus,Mars,Mars,Mars,Mars,Venus,None,2333321
2333325,Venus,Mars,Mars,Mars,Mars,Venus,Jupiter,2333322
2333334,Venus,Mars,Mars,Mars,Mars,Mars,None,2333331
2333335,Venus,Mars,Mars,Mars,Mars,Mars,Jupiter,2333332
2333344,Venus,Mars,Mars,Mars,Mars,None,None,2333341
2333345,Venus,Mars,Mars,Mars,Mars,None,Jupiter,2333342
2333414,Venus,Mars,Mars,Mars,None,Earth,None,2333411
2333415,Venus,Mars,Mars,Mars,None,Earth,Jupiter,2333412
2333424,Venus,Mars,Mars,Mars,None,Venus,None,2333421
2333425,Venus,Mars,Mars,Mars,None,Venus,Jupiter,2333422
2333434,Venus,Mars,Mars,Mars,None,Mars,None,2333431
2333435,Venus,Mars,Mars,Mars,None,Mars,Jupiter,2333432
2333444,Venus,Mars,Mars,Mars,None,None,None,2333441
2333445,Venus,Mars,Mars,Mars,None,None,Jupiter,2333442
2334114,Venus,Mars,Mars,None,Earth,Earth,None,2334111
2334115,Venus,Mars,Mars,None,Earth,Earth,Jupiter,2334112
2334124,Venus,Mars,Mars,None,Earth,Venus,None,2334121
2334125,Venus,Mars,Mars,None,Earth,Venus,Jupiter,2334122
2334134,Venus,Mars,Mars,None,Earth,Mars,None,2334131
2334135,Venus,Mars,Mars,None,Earth,Mars,Jupiter,2334132
2334144,Venus,Mars,Mars,None,Earth,None,None,2334141
2334145,Venus,Mars,Mars,None,Earth,None,Jupiter,2334142
2334214,Venus,Mars,Mars,None,Venus,Earth,None,2334211
2334215,Venus,Mars,Mars,None,Venus,Earth,Jupiter,2334212
2334224,Venus,Mars,Mars,None,Venus,Venus,None,2334221
2334225,Venus,Mars,Mars,None,Venus,Venus,Jupiter,2334222
2334234,Venus,Mars,Mars,None,Venus,Mars,None,2334231
2334235,Venus,Mars,Mars,None,Venus,Mars,Jupiter,2334232
2334244,Venus,Mars,Mars,None,Venus,None,None,2334241
2334245,Venus,Mars,Mars,None,Venus,None,Jupiter,2334242
2334314,Venus,Mars,Mars,None,Mars,Earth,None,2334311
2334315,Venus,Mars,Mars,None,Mars,Earth,Jupiter,2334312
2334324,Venus,Mars,Mars,None,Mars,Venus,None,2334321
2334325,Venus,Mars,Mars,None,Mars,Venus,Jupiter,2334322
2334334,Venus,Mars,Mars,None,Mars,Mars,None,2334331
2334335,Venus,Mars,Mars,None,Mars,Mars,Jupiter,2334332
2334344,Venus,Mars,Mars,None,Mars,None,None,2334341
2334345,Venus,Mars,Mars,None,Mars,None,Jupiter,2334342
2334414,Venus,Mars,Mars,None,None,Earth,None,2334411
2334415,Venus,Mars,Mars,None,None,Earth,Jupiter,2334412
2334424,Venus,Mars,Mars,None,None,Venus,None,2334421
2334425,Venus,Mars,Mars,None,None,Venus,Jupiter,2334422
2334434,Venus,Mars,Mars,None,None,Mars,None,2334431
2334435,Venus,Mars,Mars,None,None,Mars,Jupiter,2334432
2334444,Venus,Mars,Mars,None,None,None,None,2334441
2334445,Venus,Mars,Mars,None,None,None,Jupiter,2334442
2341114,Venus,Mars,None,Earth,Earth,Earth,None,2341111
2341115,Venus,Mars,None,Earth,Earth,Earth,Jupiter,2341112
2341124,Venus,Mars,None,Earth,Earth,Venus,None,2341121
2341125,Venus,Mars,None,Earth,Earth,Venus,Jupiter,2341122
2341134,Venus,Mars,None,Earth,Earth,Mars,None,2341131
2341135,Venus,Mars,None,Earth,Earth,Mars,Jupiter,2341132
2341144,Venus,Mars,None,Earth,Earth,None,None,2341141
2341145,Venus,Mars,None,Earth,Earth,None,Jupiter,2341142
2341214,Venus,Mars,None,Earth,Venus,Earth,None,2341211
2341215,Venus,Mars,None,Earth,Venus,Earth,Jupiter,2341212
2341224,Venus,Mars,None,Earth,Venus,Venus,None,2341221
2341225,Venus,Mars,None,Earth,Venus,Venus,Jupiter,2341222
2341234,Venus,Mars,None,Earth,Venus,Mars,None,2341231
2341235,Venus,Mars,None,Earth,Venus,Mars,Jupiter,2341232
2341244,Venus,Mars,None,Earth,Venus,None,None,2341241
2341245,Venus,Mars,None,Earth,Venus,None,Jupiter,2341242
2341314,Venus,Mars,None,Earth,Mars,Earth,None,2341311
2341315,Venus,Mars,None,Earth,Mars,Earth,Jupiter,2341312
2341324,Venus,Mars,None,Earth,Mars,Venus,None,2341321
2341325,Venus,Mars,None,Earth,Mars,Venus,Jupiter,2341322
2341334,Venus,Mars,None,Earth,Mars,Mars,None,2341331
2341335,Venus,Mars,None,Earth,Mars,Mars,Jupiter,2341332
2341344,Venus,Mars,None,Earth,Mars,None,None,2341341
2341345,Venus,Mars,None,Earth,Mars,None,Jupiter,2341342
2341414,Venus,Mars,None,Earth,None,Earth,None,2341411
2341415,Venus,Mars,None,Earth,None,Earth,Jupiter,2341412
2341424,Venus,Mars,None,Earth,None,Venus,None,2341421
2341425,Venus,Mars,None,Earth,None,Venus,Jupiter,2341422
2341434,Venus,Mars,None,Earth,None,Mars,None,2341431
2341435,Venus,Mars,None,Earth,None,Mars,Jupiter,2341432
2341444,Venus,Mars,None,Earth,None,None,None,2341441
2341445,Venus,Mars,None,Earth,None,None,Jupiter,2341442
2342114,Venus,Mars,None,Venus,Earth,Earth,None,2342111
2342115,Venus,Mars,None,Venus,Earth,Earth,Jupiter,2342112
2342124,Venus,Mars,None,Venus,Earth,Venus,None,2342121
2342125,Venus,Mars,None,Venus,Earth,Venus,Jupiter,2342122
2342134,Venus,Mars,None,Venus,Earth,Mars,None,2342131
2342135,Venus,Mars,None,Venus,Earth,Mars,Jupiter,2342132
2342144,Venus,Mars,None,Venus,Earth,None,None,2342141
2342145,Venus,Mars,None,Venus,Earth,None,Jupiter,2342142
2342214,Venus,Mars,None,Venus,Venus,Earth,None,2342211
2342215,Venus,Mars,None,Venus,Venus,Earth,Jupiter,2342212
2342224,Venus,Mars,None,Venus,Venus,Venus,None,2342221
2342225,Venus,Mars,None,Venus,Venus,Venus,Jupiter,2342222
2342234,Venus,Mars,None,Venus,Venus,Mars,None,2342231
2342235,Venus,Mars,None,Venus,Venus,Mars,Jupiter,2342232
2342244,Venus,Mars,None,Venus,Venus,None,None,2342241
2342245,Venus,Mars,None,Venus,Venus,None,Jupiter,2342242
2342314,Venus,Mars,None,Venus,Mars,Earth,None,2342311
2342315,Venus,Mars,None,Venus,Mars,Earth,Jupiter,2342312
2342324,Venus,Mars,None,Venus,Mars,Venus,None,2342321
2342325,Venus,Mars,None,Venus,Mars,Venus,Jupiter,2342322
2342334,Venus,Mars,None,Venus,Mars,Mars,None,2342331
2342335,Venus,Mars,None,Venus,Mars,Mars,Jupiter,2342332
2342344,Venus,Mars,None,Venus,Mars,None,None,2342341
2342345,Venus,Mars,None,Venus,Mars,None,Jupiter,2342342
2342414,Venus,Mars,None,Venus,None,Earth,None,2342411
2342415,Venus,Mars,None,Venus,None,Earth,Jupiter,2342412
2342424,Venus,Mars,None,Venus,None,Venus,None,2342421
2342425,Venus,Mars,None,Venus,None,Venus,Jupiter,2342422
2342434,Venus,Mars,None,Venus,None,Mars,None,2342431
2342435,Venus,Mars,None,Venus,None,Mars,Jupiter,2342432
2342444,Venus,Mars,None,Venus,None,None,None,2342441
2342445,Venus,Mars,None,Venus,None,None,Jupiter,2342442
2343114,Venus,Mars,None,Mars,Earth,Earth,None,2343111
2343115,Venus,Mars,None,Mars,Earth,Earth,Jupiter,2343112
2343124,Venus,Mars,None,Mars,Earth,Venus,None,2343121
2343125,Venus,Mars,None,Mars,Earth,Venus,Jupiter,2343122
2343134,Venus,Mars,None,Mars,Earth,Mars,None,2343131
2343135,Venus,Mars,None,Mars,Earth,Mars,Jupiter,2343132
2343144,Venus,Mars,None,Mars,Earth,None,None,2343141
2343145,Venus,Mars,None,Mars,Earth,None,Jupiter,2343142
2343214,Venus,Mars,None,Mars,Venus,Earth,None,2343211
2343215,Venus,Mars,None,Mars,Venus,Earth,Jupiter,2343212
2343224,Venus,Mars,None,Mars,Venus,Venus,None,2343221
2343225,Venus,Mars,None,Mars,Venus,Venus,Jupiter,2343222
2343234,Venus,Mars,None,Mars,Venus,Mars,None,2343231
2343235,Venus,Mars,None,Mars,Venus,Mars,Jupiter,2343232
2343244,Venus,Mars,None,Mars,Venus,None,None,2343241
2343245,Venus,Mars,None,Mars,Venus,None,Jupiter,2343242
2343314,Venus,Mars,None,Mars,Mars,Earth,None,2343311
2343315,Venus,Mars,None,Mars,Mars,Earth,Jupiter,2343312
2343324,Venus,Mars,None,Mars,Mars,Venus,None,2343321
2343325,Venus,Mars,None,Mars,Mars,Venus,Jupiter,2343322
2343334,Venus,Mars,None,Mars,Mars,Mars,None,2343331
2343335,Venus,Mars,None,Mars,Mars,Mars,Jupiter,2343332
2343344,Venus,Mars,None,Mars,Mars,None,None,2343341
2343345,Venus,Mars,None,Mars,Mars,None,Jupiter,2343342
2343414,Venus,Mars,None,Mars,None,Earth,None,2343411
2343415,Venus,Mars,None,Mars,None,Earth,Jupiter,2343412
2343424,Venus,Mars,None,Mars,None,Venus,None,2343421
2343425,Venus,Mars,None,Mars,None,Venus,Jupiter,2343422
2343434,Venus,Mars,None,Mars,None,Mars,None,2343431
2343435,Venus,Mars,None,Mars,None,Mars,Jupiter,2343432
2343444,Venus,Mars,None,Mars,None,None,None,2343441
2343445,Venus,Mars,None,Mars,None,None,Jupiter,2343442
2344114,Venus,Mars,None,None,Earth,Earth,None,2344111
2344115,Venus,Mars,None,None,Earth,Earth,Jupiter,2344112
2344124,Venus,Mars,None,None,Earth,Venus,None,2344121
2344125,Venus,Mars,None,None,Earth,Venus,Jupiter,2344122
2344134,Venus,Mars,None,None,Earth,Mars,None,2344131
2344135,Venus,Mars,None,None,Earth,Mars,Jupiter,2344132
2344144,Venus,Mars,None,None,Earth,None,None,2344141
2344145,Venus,Mars,None,None,Earth,None,Jupiter,2344142
2344214,Venus,Mars,None,None,Venus,Earth,None,2344211
2344215,Venus,Mars,None,None,Venus,Earth,Jupiter,2344212
2344224,Venus,Mars,None,None,Venus,Venus,None,2344221
2344225,Venus,Mars,None,None,Venus,Venus,Jupiter,2344222
2344234,Venus,Mars,None,None,Venus,Mars,None,2344231
2344235,Venus,Mars,None,None,Venus,Mars,Jupiter,2344232
2344244,Venus,Mars,None,None,Venus,None,None,2344241
2344245,Venus,Mars,None,None,Venus,None,Jupiter,2344242
2344314,Venus,Mars,None,None,Mars,Earth,None,2344311
2344315,Venus,Mars,None,None,Mars,Earth,Jupiter,2344312
2344324,Venus,Mars,None,None,Mars,Venus,None,2344321
2344325,Venus,Mars,None,None,Mars,Venus,Jupiter,2344322
2344334,Venus,Mars,None,None,Mars,Mars,None,2344331
2344335,Venus,Mars,None,None,Mars,Mars,Jupiter,2344332
2344344,Venus,Mars,None,None,Mars,None,None,2344341
2344345,Venus,Mars,None,None,Mars,None,Jupiter,2344342
2344414,Venus,Mars,None,None,None,Earth,None,2344411
2344415,Venus,Mars,None,None,None,Earth,Jupiter,2344412
2344424,Venus,Mars,None,None,None,Venus,None,2344421
2344425,Venus,Mars,None,None,None,Venus,Jupiter,2344422
2344434,Venus,Mars,None,None,None,Mars,None,2344431
2344435,Venus,Mars,None,None,None,Mars,Jupiter,2344432
2344444,Venus,Mars,None,None,None,None,None,2344441
2344445,Venus,Mars,None,None,None,None,Jupiter,2344442
2411114,Venus,None,Earth,Earth,Earth,Earth,None,2411111
2411115,Venus,None,Earth,Earth,Earth,Earth,Jupiter,2411112
2411124,Venus,None,Earth,Earth,Earth,Venus,None,2411121
2411125,Venus,None,Earth,Earth,Earth,Venus,Jupiter,2411122
2411134,Venus,None,Earth,Earth,Earth,Mars,None,2411131
2411135,Venus,None,Earth,Earth,Earth,Mars,Jupiter,2411132
2411144,Venus,None,Earth,Earth,Earth,None,None,2411141
2411145,Venus,None,Earth,Earth,Earth,None,Jupiter,2411142
2411214,Venus,None,Earth,Earth,Venus,Earth,None,2411211
2411215,Venus,None,Earth,Earth,Venus,Earth,Jupiter,2411212
2411224,Venus,None,Earth,Earth,Venus,Venus,None,2411221
2411225,Venus,None,Earth,Earth,Venus,Venus,Jupiter,2411222
2411234,Venus,None,Earth,Earth,Venus,Mars,None,2411231
2411235,Venus,None,Earth,Earth,Venus,Mars,Jupiter,2411232
2411244,Venus,None,Earth,Earth,Venus,None,None,2411241
2411245,Venus,None,Earth,Earth,Venus,None,Jupiter,2411242
2411314,Venus,None,Earth,Earth,Mars,Earth,None,2411311
2411315,Venus,None,Earth,Earth,Mars,Earth,Jupiter,2411312
2411324,Venus,None,Earth,Earth,Mars,Venus,None,2411321
2411325,Venus,None,Earth,Earth,Mars,Venus,Jupiter,2411322
2411334,Venus,None,Earth,Earth,Mars,Mars,None,2411331
2411335,Venus,None,Earth,Earth,Mars,Mars,Jupiter,2411332
2411344,Venus,None,Earth,Earth,Mars,None,None,2411341
