Pattern,X1,X2,X3,X4,X5,X6
345121,Mars,Jupiter,Null,Earth,Venus,Earth
345124,Mars,Jupiter,Null,Earth,Venus,Jupiter
345123,Mars,Jupiter,Null,Earth,Venus,Mars
345125,Mars,Jupiter,Null,Earth,Venus,Null
345122,Mars,Jupiter,Null,Earth,Venus,Venus
345411,Mars,Jupiter,Null,Jupiter,Earth,Earth
345414,Mars,Jupiter,Null,Jupiter,Earth,Jupiter
345413,Mars,Jupiter,Null,Jupiter,Earth,Mars
345415,Mars,Jupiter,Null,Jupiter,Earth,Null
345412,Mars,Jupiter,Null,Jupiter,Earth,Venus
345441,Mars,Jupiter,Null,Jupiter,Jupiter,Earth
345444,Mars,Jupiter,Null,Jupiter,Jupiter,Jupiter
345443,Mars,Jupiter,Null,Jupiter,Jupiter,Mars
345445,Mars,Jupiter,Null,Jupiter,Jupiter,Null
345442,Mars,Jupiter,Null,Jupiter,Jupiter,Venus
345431,Mars,Jupiter,Null,Jupiter,Mars,Earth
345434,Mars,Jupiter,Null,Jupiter,Mars,Jupiter
345433,Mars,Jupiter,Null,Jupiter,Mars,Mars
345435,Mars,Jupiter,Null,Jupiter,Mars,Null
345432,Mars,Jupiter,Null,Jupiter,Mars,Venus
345451,Mars,Jupiter,Null,Jupiter,Null,Earth
345454,Mars,Jupiter,Null,Jupiter,Null,Jupiter
345453,Mars,Jupiter,Null,Jupiter,Null,Mars
345455,Mars,Jupiter,Null,Jupiter,Null,Null
345452,Mars,Jupiter,Null,Jupiter,Null,Venus
345421,Mars,Jupiter,Null,Jupiter,Venus,Earth
345424,Mars,Jupiter,Null,Jupiter,Venus,Jupiter
345423,Mars,Jupiter,Null,Jupiter,Venus,Mars
345425,Mars,Jupiter,Null,Jupiter,Venus,Null
345422,Mars,Jupiter,Null,Jupiter,Venus,Venus
345311,Mars,Jupiter,Null,Mars,Earth,Earth
345314,Mars,Jupiter,Null,Mars,Earth,Jupiter
345313,Mars,Jupiter,Null,Mars,Earth,Mars
345315,Mars,Jupiter,Null,Mars,Earth,Null
345312,Mars,Jupiter,Null,Mars,Earth,Venus
345341,Mars,Jupiter,Null,Mars,Jupiter,Earth
345344,Mars,Jupiter,Null,Mars,Jupiter,Jupiter
345343,Mars,Jupiter,Null,Mars,Jupiter,Mars
345345,Mars,Jupiter,Null,Mars,Jupiter,Null
345342,Mars,Jupiter,Null,Mars,Jupiter,Venus
345331,Mars,Jupiter,Null,Mars,Mars,Earth
345334,Mars,Jupiter,Null,Mars,Mars,Jupiter
345333,Mars,Jupiter,Null,Mars,Mars,Mars
345335,Mars,Jupiter,Null,Mars,Mars,Null
345332,Mars,Jupiter,Null,Mars,Mars,Venus
345351,Mars,Jupiter,Null,Mars,Null,Earth
345354,Mars,Jupiter,Null,Mars,Null,Jupiter
345353,Mars,Jupiter,Null,Mars,Null,Mars
345355,Mars,Jupiter,Null,Mars,Null,Null
345352,Mars,Jupiter,Null,Mars,Null,Venus
345321,Mars,Jupiter,Null,Mars,Venus,Earth
345324,Mars,Jupiter,Null,Mars,Venus,Jupiter
345323,Mars,Jupiter,Null,Mars,Venus,Mars
345325,Mars,Jupiter,Null,Mars,Venus,Null
345322,Mars,Jupiter,Null,Mars,Venus,Venus
345511,Mars,Jupiter,Null,Null,Earth,Earth
345514,Mars,Jupiter,Null,Null,Earth,Jupiter
345513,Mars,Jupiter,Null,Null,Earth,Mars
345515,Mars,Jupiter,Null,Null,Earth,Null
345512,Mars,Jupiter,Null,Null,Earth,Venus
345541,Mars,Jupiter,Null,Null,Jupiter,Earth
345544,Mars,Jupiter,Null,Null,Jupiter,Jupiter
345543,Mars,Jupiter,Null,Null,Jupiter,Mars
345545,Mars,Jupiter,Null,Null,Jupiter,Null
345542,Mars,Jupiter,Null,Null,Jupiter,Venus
345531,Mars,Jupiter,Null,Null,Mars,Earth
345534,Mars,Jupiter,Null,Null,Mars,Jupiter
345533,Mars,Jupiter,Null,Null,Mars,Mars
345535,Mars,Jupiter,Null,Null,Mars,Null
345532,Mars,Jupiter,Null,Null,Mars,Venus
345551,Mars,Jupiter,Null,Null,Null,Earth
345554,Mars,Jupiter,Null,Null,Null,Jupiter
345553,Mars,Jupiter,Null,Null,Null,Mars
345555,Mars,Jupiter,Null,Null,Null,Null
345552,Mars,Jupiter,Null,Null,Null,Venus
345521,Mars,Jupiter,Null,Null,Venus,Earth
345524,Mars,Jupiter,Null,Null,Venus,Jupiter
345523,Mars,Jupiter,Null,Null,Venus,Mars
345525,Mars,Jupiter,Null,Null,Venus,Null
345522,Mars,Jupiter,Null,Null,Venus,Venus
345211,Mars,Jupiter,Null,Venus,Earth,Earth
345214,Mars,Jupiter,Null,Venus,Earth,Jupiter
345213,Mars,Jupiter,Null,Venus,Earth,Mars
345215,Mars,Jupiter,Null,Venus,Earth,Null
345212,Mars,Jupiter,Null,Venus,Earth,Venus
345241,Mars,Jupiter,Null,Venus,Jupiter,Earth
345244,Mars,Jupiter,Null,Venus,Jupiter,Jupiter
345243,Mars,Jupiter,Null,Venus,Jupiter,Mars
345245,Mars,Jupiter,Null,Venus,Jupiter,Null
345242,Mars,Jupiter,Null,Venus,Jupiter,Venus
345231,Mars,Jupiter,Null,Venus,Mars,Earth
345234,Mars,Jupiter,Null,Venus,Mars,Jupiter
345233,Mars,Jupiter,Null,Venus,Mars,Mars
345235,Mars,Jupiter,Null,Venus,Mars,Null
345232,Mars,Jupiter,Null,Venus,Mars,Venus
345251,Mars,Jupiter,Null,Venus,Null,Earth
345254,Mars,Jupiter,Null,Venus,Null,Jupiter
345253,Mars,Jupiter,Null,Venus,Null,Mars
345255,Mars,Jupiter,Null,Venus,Null,Null
345252,Mars,Jupiter,Null,Venus,Null,Venus
345221,Mars,Jupiter,Null,Venus,Venus,Earth
345224,Mars,Jupiter,Null,Venus,Venus,Jupiter
345223,Mars,Jupiter,Null,Venus,Venus,Mars
345225,Mars,Jupiter,Null,Venus,Venus,Null
345222,Mars,Jupiter,Null,Venus,Venus,Venus
342111,Mars,Jupiter,Venus,Earth,Earth,Earth
342114,Mars,Jupiter,Venus,Earth,Earth,Jupiter
342113,Mars,Jupiter,Venus,Earth,Earth,Mars
342115,Mars,Jupiter,Venus,Earth,Earth,Null
342112,Mars,Jupiter,Venus,Earth,Earth,Venus
342141,Mars,Jupiter,Venus,Earth,Jupiter,Earth
342144,Mars,Jupiter,Venus,Earth,Jupiter,Jupiter
342143,Mars,Jupiter,Venus,Earth,Jupiter,Mars
342145,Mars,Jupiter,Venus,Earth,Jupiter,Null
342142,Mars,Jupiter,Venus,Earth,Jupiter,Venus
342131,Mars,Jupiter,Venus,Earth,Mars,Earth
342134,Mars,Jupiter,Venus,Earth,Mars,Jupiter
342133,Mars,Jupiter,Venus,Earth,Mars,Mars
342135,Mars,Jupiter,Venus,Earth,Mars,Null
342132,Mars,Jupiter,Venus,Earth,Mars,Venus
342151,Mars,Jupiter,Venus,Earth,Null,Earth
342154,Mars,Jupiter,Venus,Earth,Null,Jupiter
342153,Mars,Jupiter,Venus,Earth,Null,Mars
342155,Mars,Jupiter,Venus,Earth,Null,Null
342152,Mars,Jupiter,Venus,Earth,Null,Venus
342121,Mars,Jupiter,Venus,Earth,Venus,Earth
342124,Mars,Jupiter,Venus,Earth,Venus,Jupiter
342123,Mars,Jupiter,Venus,Earth,Venus,Mars
342125,Mars,Jupiter,Venus,Earth,Venus,Null
342122,Mars,Jupiter,Venus,Earth,Venus,Venus
342411,Mars,Jupiter,Venus,Jupiter,Earth,Earth
342414,Mars,Jupiter,Venus,Jupiter,Earth,Jupiter
342413,Mars,Jupiter,Venus,Jupiter,Earth,Mars
342415,Mars,Jupiter,Venus,Jupiter,Earth,Null
342412,Mars,Jupiter,Venus,Jupiter,Earth,Venus
342441,Mars,Jupiter,Venus,Jupiter,Jupiter,Earth
342444,Mars,Jupiter,Venus,Jupiter,Jupiter,Jupiter
342443,Mars,Jupiter,Venus,Jupiter,Jupiter,Mars
342445,Mars,Jupiter,Venus,Jupiter,Jupiter,Null
342442,Mars,Jupiter,Venus,Jupiter,Jupiter,Venus
342431,Mars,Jupiter,Venus,Jupiter,Mars,Earth
342434,Mars,Jupiter,Venus,Jupiter,Mars,Jupiter
342433,Mars,Jupiter,Venus,Jupiter,Mars,Mars
342435,Mars,Jupiter,Venus,Jupiter,Mars,Null
342432,Mars,Jupiter,Venus,Jupiter,Mars,Venus
342451,Mars,Jupiter,Venus,Jupiter,Null,Earth
342454,Mars,Jupiter,Venus,Jupiter,Null,Jupiter
342453,Mars,Jupiter,Venus,Jupiter,Null,Mars
342455,Mars,Jupiter,Venus,Jupiter,Null,Null
342452,Mars,Jupiter,Venus,Jupiter,Null,Venus
342421,Mars,Jupiter,Venus,Jupiter,Venus,Earth
342424,Mars,Jupiter,Venus,Jupiter,Venus,Jupiter
342423,Mars,Jupiter,Venus,Jupiter,Venus,Mars
342425,Mars,Jupiter,Venus,Jupiter,Venus,Null
342422,Mars,Jupiter,Venus,Jupiter,Venus,Venus
342311,Mars,Jupiter,Venus,Mars,Earth,Earth
342314,Mars,Jupiter,Venus,Mars,Earth,Jupiter
342313,Mars,Jupiter,Venus,Mars,Earth,Mars
342315,Mars,Jupiter,Venus,Mars,Earth,Null
342312,Mars,Jupiter,Venus,Mars,Earth,Venus
342341,Mars,Jupiter,Venus,Mars,Jupiter,Earth
342344,Mars,Jupiter,Venus,Mars,Jupiter,Jupiter
342343,Mars,Jupiter,Venus,Mars,Jupiter,Mars
342345,Mars,Jupiter,Venus,Mars,Jupiter,Null
342342,Mars,Jupiter,Venus,Mars,Jupiter,Venus
342331,Mars,Jupiter,Venus,Mars,Mars,Earth
342334,Mars,Jupiter,Venus,Mars,Mars,Jupiter
342333,Mars,Jupiter,Venus,Mars,Mars,Mars
342335,Mars,Jupiter,Venus,Mars,Mars,Null
342332,Mars,Jupiter,Venus,Mars,Mars,Venus
342351,Mars,Jupiter,Venus,Mars,Null,Earth
342354,Mars,Jupiter,Venus,Mars,Null,Jupiter
342353,Mars,Jupiter,Venus,Mars,Null,Mars
342355,Mars,Jupiter,Venus,Mars,Null,Null
342352,Mars,Jupiter,Venus,Mars,Null,Venus
342321,Mars,Jupiter,Venus,Mars,Venus,Earth
342324,Mars,Jupiter,Venus,Mars,Venus,Jupiter
342323,Mars,Jupiter,Venus,Mars,Venus,Mars
342325,Mars,Jupiter,Venus,Mars,Venus,Null
342322,Mars,Jupiter,Venus,Mars,Venus,Venus
342511,Mars,Jupiter,Venus,Null,Earth,Earth
342514,Mars,Jupiter,Venus,Null,Earth,Jupiter
342513,Mars,Jupiter,Venus,Null,Earth,Mars
342515,Mars,Jupiter,Venus,Null,Earth,Null
342512,Mars,Jupiter,Venus,Null,Earth,Venus
342541,Mars,Jupiter,Venus,Null,Jupiter,Earth
342544,Mars,Jupiter,Venus,Null,Jupiter,Jupiter
342543,Mars,Jupiter,Venus,Null,Jupiter,Mars
342545,Mars,Jupiter,Venus,Null,Jupiter,Null
342542,Mars,Jupiter,Venus,Null,Jupiter,Venus
342531,Mars,Jupiter,Venus,Null,Mars,Earth
342534,Mars,Jupiter,Venus,Null,Mars,Jupiter
342533,Mars,Jupiter,Venus,Null,Mars,Mars
342535,Mars,Jupiter,Venus,Null,Mars,Null
342532,Mars,Jupiter,Venus,Null,Mars,Venus
342551,Mars,Jupiter,Venus,Null,Null,Earth
342554,Mars,Jupiter,Venus,Null,Null,Jupiter
342553,Mars,Jupiter,Venus,Null,Null,Mars
342555,Mars,Jupiter,Venus,Null,Null,Null
342552,Mars,Jupiter,Venus,Null,Null,Venus
342521,Mars,Jupiter,Venus,Null,Venus,Earth
342524,Mars,Jupiter,Venus,Null,Venus,Jupiter
342523,Mars,Jupiter,Venus,Null,Venus,Mars
342525,Mars,Jupiter,Venus,Null,Venus,Null
342522,Mars,Jupiter,Venus,Null,Venus,Venus
342211,Mars,Jupiter,Venus,Venus,Earth,Earth
342214,Mars,Jupiter,Venus,Venus,Earth,Jupiter
342213,Mars,Jupiter,Venus,Venus,Earth,Mars
342215,Mars,Jupiter,Venus,Venus,Earth,Null
342212,Mars,Jupiter,Venus,Venus,Earth,Venus
342241,Mars,Jupiter,Venus,Venus,Jupiter,Earth
342244,Mars,Jupiter,Venus,Venus,Jupiter,Jupiter
342243,Mars,Jupiter,Venus,Venus,Jupiter,Mars
342245,Mars,Jupiter,Venus,Venus,Jupiter,Null
342242,Mars,Jupiter,Venus,Venus,Jupiter,Venus
342231,Mars,Jupiter,Venus,Venus,Mars,Earth
342234,Mars,Jupiter,Venus,Venus,Mars,Jupiter
342233,Mars,Jupiter,Venus,Venus,Mars,Mars
342235,Mars,Jupiter,Venus,Venus,Mars,Null
342232,Mars,Jupiter,Venus,Venus,Mars,Venus
342251,Mars,Jupiter,Venus,Venus,Null,Earth
342254,Mars,Jupiter,Venus,Venus,Null,Jupiter
342253,Mars,Jupiter,Venus,Venus,Null,Mars
342255,Mars,Jupiter,Venus,Venus,Null,Null
342252,Mars,Jupiter,Venus,Venus,Null,Venus
342221,Mars,Jupiter,Venus,Venus,Venus,Earth
342224,Mars,Jupiter,Venus,Venus,Venus,Jupiter
342223,Mars,Jupiter,Venus,Venus,Venus,Mars
342225,Mars,Jupiter,Venus,Venus,Venus,Null
342222,Mars,Jupiter,Venus,Venus,Venus,Venus
331111,Mars,Mars,Earth,Earth,Earth,Earth
331114,Mars,Mars,Earth,Earth,Earth,Jupiter
331113,Mars,Mars,Earth,Earth,Earth,Mars
331115,Mars,Mars,Earth,Earth,Earth,Null
331112,Mars,Mars,Earth,Earth,Earth,Venus
331141,Mars,Mars,Earth,Earth,Jupiter,Earth
331144,Mars,Mars,Earth,Earth,Jupiter,Jupiter
331143,Mars,Mars,Earth,Earth,Jupiter,Mars
331145,Mars,Mars,Earth,Earth,Jupiter,Null
331142,Mars,Mars,Earth,Earth,Jupiter,Venus
331131,Mars,Mars,Earth,Earth,Mars,Earth
331134,Mars,Mars,Earth,Earth,Mars,Jupiter
331133,Mars,Mars,Earth,Earth,Mars,Mars
331135,Mars,Mars,Earth,Earth,Mars,Null
331132,Mars,Mars,Earth,Earth,Mars,Venus
331151,Mars,Mars,Earth,Earth,Null,Earth
331154,Mars,Mars,Earth,Earth,Null,Jupiter
331153,Mars,Mars,Earth,Earth,Null,Mars
331155,Mars,Mars,Earth,Earth,Null,Null
331152,Mars,Mars,Earth,Earth,Null,Venus
331121,Mars,Mars,Earth,Earth,Venus,Earth
331124,Mars,Mars,Earth,Earth,Venus,Jupiter
331123,Mars,Mars,Earth,Earth,Venus,Mars
331125,Mars,Mars,Earth,Earth,Venus,Null
331122,Mars,Mars,Earth,Earth,Venus,Venus
331411,Mars,Mars,Earth,Jupiter,Earth,Earth
331414,Mars,Mars,Earth,Jupiter,Earth,Jupiter
331413,Mars,Mars,Earth,Jupiter,Earth,Mars
331415,Mars,Mars,Earth,Jupiter,Earth,Null
331412,Mars,Mars,Earth,Jupiter,Earth,Venus
331441,Mars,Mars,Earth,Jupiter,Jupiter,Earth
331444,Mars,Mars,Earth,Jupiter,Jupiter,Jupiter
331443,Mars,Mars,Earth,Jupiter,Jupiter,Mars
331445,Mars,Mars,Earth,Jupiter,Jupiter,Null
331442,Mars,Mars,Earth,Jupiter,Jupiter,Venus
331431,Mars,Mars,Earth,Jupiter,Mars,Earth
331434,Mars,Mars,Earth,Jupiter,Mars,Jupiter
331433,Mars,Mars,Earth,Jupiter,Mars,Mars
331435,Mars,Mars,Earth,Jupiter,Mars,Null
331432,Mars,Mars,Earth,Jupiter,Mars,Venus
331451,Mars,Mars,Earth,Jupiter,Null,Earth
331454,Mars,Mars,Earth,Jupiter,Null,Jupiter
331453,Mars,Mars,Earth,Jupiter,Null,Mars
331455,Mars,Mars,Earth,Jupiter,Null,Null
331452,Mars,Mars,Earth,Jupiter,Null,Venus
331421,Mars,Mars,Earth,Jupiter,Venus,Earth
331424,Mars,Mars,Earth,Jupiter,Venus,Jupiter
331423,Mars,Mars,Earth,Jupiter,Venus,Mars
331425,Mars,Mars,Earth,Jupiter,Venus,Null
331422,Mars,Mars,Earth,Jupiter,Venus,Venus
331311,Mars,Mars,Earth,Mars,Earth,Earth
331314,Mars,Mars,Earth,Mars,Earth,Jupiter
331313,Mars,Mars,Earth,Mars,Earth,Mars
331315,Mars,Mars,Earth,Mars,Earth,Null
331312,Mars,Mars,Earth,Mars,Earth,Venus
331341,Mars,Mars,Earth,Mars,Jupiter,Earth
331344,Mars,Mars,Earth,Mars,Jupiter,Jupiter
331343,Mars,Mars,Earth,Mars,Jupiter,Mars
331345,Mars,Mars,Earth,Mars,Jupiter,Null
331342,Mars,Mars,Earth,Mars,Jupiter,Venus
331331,Mars,Mars,Earth,Mars,Mars,Earth
331334,Mars,Mars,Earth,Mars,Mars,Jupiter
331333,Mars,Mars,Earth,Mars,Mars,Mars
331335,Mars,Mars,Earth,Mars,Mars,Null
331332,Mars,Mars,Earth,Mars,Mars,Venus
331351,Mars,Mars,Earth,Mars,Null,Earth
331354,Mars,Mars,Earth,Mars,Null,Jupiter
331353,Mars,Mars,Earth,Mars,Null,Mars
331355,Mars,Mars,Earth,Mars,Null,Null
331352,Mars,Mars,Earth,Mars,Null,Venus
331321,Mars,Mars,Earth,Mars,Venus,Earth
331324,Mars,Mars,Earth,Mars,Venus,Jupiter
331323,Mars,Mars,Earth,Mars,Venus,Mars
331325,Mars,Mars,Earth,Mars,Venus,Null
331322,Mars,Mars,Earth,Mars,Venus,Venus
331511,Mars,Mars,Earth,Null,Earth,Earth
331514,Mars,Mars,Earth,Null,Earth,Jupiter
331513,Mars,Mars,Earth,Null,Earth,Mars
331515,Mars,Mars,Earth,Null,Earth,Null
331512,Mars,Mars,Earth,Null,Earth,Venus
331541,Mars,Mars,Earth,Null,Jupiter,Earth
331544,Mars,Mars,Earth,Null,Jupiter,Jupiter
331543,Mars,Mars,Earth,Null,Jupiter,Mars
331545,Mars,Mars,Earth,Null,Jupiter,Null
331542,Mars,Mars,Earth,Null,Jupiter,Venus
331531,Mars,Mars,Earth,Null,Mars,Earth
331534,Mars,Mars,Earth,Null,Mars,Jupiter
331533,Mars,Mars,Earth,Null,Mars,Mars
331535,Mars,Mars,Earth,Null,Mars,Null
331532,Mars,Mars,Earth,Null,Mars,Venus
331551,Mars,Mars,Earth,Null,Null,Earth
331554,Mars,Mars,Earth,Null,Null,Jupiter
331553,Mars,Mars,Earth,Null,Null,Mars
331555,Mars,Mars,Earth,Null,Null,Null
331552,Mars,Mars,Earth,Null,Null,Venus
331521,Mars,Mars,Earth,Null,Venus,Earth
331524,Mars,Mars,Earth,Null,Venus,Jupiter
331523,Mars,Mars,Earth,Null,Venus,Mars
331525,Mars,Mars,Earth,Null,Venus,Null
331522,Mars,Mars,Earth,Null,Venus,Venus
331211,Mars,Mars,Earth,Venus,Earth,Earth
331214,Mars,Mars,Earth,Venus,Earth,Jupiter
331213,Mars,Mars,Earth,Venus,Earth,Mars
331215,Mars,Mars,Earth,Venus,Earth,Null
331212,Mars,Mars,Earth,Venus,Earth,Venus
331241,Mars,Mars,Earth,Venus,Jupiter,Earth
331244,Mars,Mars,Earth,Venus,Jupiter,Jupiter
331243,Mars,Mars,Earth,Venus,Jupiter,Mars
331245,Mars,Mars,Earth,Venus,Jupiter,Null
331242,Mars,Mars,Earth,Venus,Jupiter,Venus
331231,Mars,Mars,Earth,Venus,Mars,Earth
331234,Mars,Mars,Earth,Venus,Mars,Jupiter
331233,Mars,Mars,Earth,Venus,Mars,Mars
331235,Mars,Mars,Earth,Venus,Mars,Null
331232,Mars,Mars,Earth,Venus,Mars,Venus
331251,Mars,Mars,Earth,Venus,Null,Earth
331254,Mars,Mars,Earth,Venus,Null,Jupiter
331253,Mars,Mars,Earth,Venus,Null,Mars
331255,Mars,Mars,Earth,Venus,Null,Null
331252,Mars,Mars,Earth,Venus,Null,Venus
331221,Mars,Mars,Earth,Venus,Venus,Earth
331224,Mars,Mars,Earth,Venus,Venus,Jupiter
331223,Mars,Mars,Earth,Venus,Venus,Mars
331225,Mars,Mars,Earth,Venus,Venus,Null
331222,Mars,Mars,Earth,Venus,Venus,Venus
334111,Mars,Mars,Jupiter,Earth,Earth,Earth
334114,Mars,Mars,Jupiter,Earth,Earth,Jupiter
334113,Mars,Mars,Jupiter,Earth,Earth,Mars
334115,Mars,Mars,Jupiter,Earth,Earth,Null
334112,Mars,Mars,Jupiter,Earth,Earth,Venus
334141,Mars,Mars,Jupiter,Earth,Jupiter,Earth
334144,Mars,Mars,Jupiter,Earth,Jupiter,Jupiter
334143,Mars,Mars,Jupiter,Earth,Jupiter,Mars
334145,Mars,Mars,Jupiter,Earth,Jupiter,Null
334142,Mars,Mars,Jupiter,Earth,Jupiter,Venus
334131,Mars,Mars,Jupiter,Earth,Mars,Earth
334134,Mars,Mars,Jupiter,Earth,Mars,Jupiter
334133,Mars,Mars,Jupiter,Earth,Mars,Mars
334135,Mars,Mars,Jupiter,Earth,Mars,Null
334132,Mars,Mars,Jupiter,Earth,Mars,Venus
334151,Mars,Mars,Jupiter,Earth,Null,Earth
334154,Mars,Mars,Jupiter,Earth,Null,Jupiter
334153,Mars,Mars,Jupiter,Earth,Null,Mars
334155,Mars,Mars,Jupiter,Earth,Null,Null
334152,Mars,Mars,Jupiter,Earth,Null,Venus
334121,Mars,Mars,Jupiter,Earth,Venus,Earth
334124,Mars,Mars,Jupiter,Earth,Venus,Jupiter
334123,Mars,Mars,Jupiter,Earth,Venus,Mars
334125,Mars,Mars,Jupiter,Earth,Venus,Null
334122,Mars,Mars,Jupiter,Earth,Venus,Venus
334411,Mars,Mars,Jupiter,Jupiter,Earth,Earth
334414,Mars,Mars,Jupiter,Jupiter,Earth,Jupiter
334413,Mars,Mars,Jupiter,Jupiter,Earth,Mars
334415,Mars,Mars,Jupiter,Jupiter,Earth,Null
334412,Mars,Mars,Jupiter,Jupiter,Earth,Venus
334441,Mars,Mars,Jupiter,Jupiter,Jupiter,Earth
334444,Mars,Mars,Jupiter,Jupiter,Jupiter,Jupiter
334443,Mars,Mars,Jupiter,Jupiter,Jupiter,Mars
334445,Mars,Mars,Jupiter,Jupiter,Jupiter,Null
334442,Mars,Mars,Jupiter,Jupiter,Jupiter,Venus
334431,Mars,Mars,Jupiter,Jupiter,Mars,Earth
334434,Mars,Mars,Jupiter,Jupiter,Mars,Jupiter
334433,Mars,Mars,Jupiter,Jupiter,Mars,Mars
334435,Mars,Mars,Jupiter,Jupiter,Mars,Null
334432,Mars,Mars,Jupiter,Jupiter,Mars,Venus
334451,Mars,Mars,Jupiter,Jupiter,Null,Earth
334454,Mars,Mars,Jupiter,Jupiter,Null,Jupiter
334453,Mars,Mars,Jupiter,Jupiter,Null,Mars
334455,Mars,Mars,Jupiter,Jupiter,Null,Null
334452,Mars,Mars,Jupiter,Jupiter,Null,Venus
334421,Mars,Mars,Jupiter,Jupiter,Venus,Earth
334424,Mars,Mars,Jupiter,Jupiter,Venus,Jupiter
334423,Mars,Mars,Jupiter,Jupiter,Venus,Mars
334425,Mars,Mars,Jupiter,Jupiter,Venus,Null
334422,Mars,Mars,Jupiter,Jupiter,Venus,Venus
334311,Mars,Mars,Jupiter,Mars,Earth,Earth
334314,Mars,Mars,Jupiter,Mars,Earth,Jupiter
334313,Mars,Mars,Jupiter,Mars,Earth,Mars
334315,Mars,Mars,Jupiter,Mars,Earth,Null
334312,Mars,Mars,Jupiter,Mars,Earth,Venus
334341,Mars,Mars,Jupiter,Mars,Jupiter,Earth
334344,Mars,Mars,Jupiter,Mars,Jupiter,Jupiter
334343,Mars,Mars,Jupiter,Mars,Jupiter,Mars
334345,Mars,Mars,Jupiter,Mars,Jupiter,Null
334342,Mars,Mars,Jupiter,Mars,Jupiter,Venus
334331,Mars,Mars,Jupiter,Mars,Mars,Earth
334334,Mars,Mars,Jupiter,Mars,Mars,Jupiter
334333,Mars,Mars,Jupiter,Mars,Mars,Mars
334335,Mars,Mars,Jupiter,Mars,Mars,Null
334332,Mars,Mars,Jupiter,Mars,Mars,Venus
334351,Mars,Mars,Jupiter,Mars,Null,Earth
334354,Mars,Mars,Jupiter,Mars,Null,Jupiter
334353,Mars,Mars,Jupiter,Mars,Null,Mars
334355,Mars,Mars,Jupiter,Mars,Null,Null
334352,Mars,Mars,Jupiter,Mars,Null,Venus
334321,Mars,Mars,Jupiter,Mars,Venus,Earth
334324,Mars,Mars,Jupiter,Mars,Venus,Jupiter
334323,Mars,Mars,Jupiter,Mars,Venus,Mars
334325,Mars,Mars,Jupiter,Mars,Venus,Null
334322,Mars,Mars,Jupiter,Mars,Venus,Venus
334511,Mars,Mars,Jupiter,Null,Earth,Earth
334514,Mars,Mars,Jupiter,Null,Earth,Jupiter
334513,Mars,Mars,Jupiter,Null,Earth,Mars
334515,Mars,Mars,Jupiter,Null,Earth,Null
334512,Mars,Mars,Jupiter,Null,Earth,Venus
334541,Mars,Mars,Jupiter,Null,Jupiter,Earth
334544,Mars,Mars,Jupiter,Null,Jupiter,Jupiter
334543,Mars,Mars,Jupiter,Null,Jupiter,Mars
334545,Mars,Mars,Jupiter,Null,Jupiter,Null
334542,Mars,Mars,Jupiter,Null,Jupiter,Venus
334531,Mars,Mars,Jupiter,Null,Mars,Earth
334534,Mars,Mars,Jupiter,Null,Mars,Jupiter
334533,Mars,Mars,Jupiter,Null,Mars,Mars
334535,Mars,Mars,Jupiter,Null,Mars,Null
334532,Mars,Mars,Jupiter,Null,Mars,Venus
334551,Mars,Mars,Jupiter,Null,Null,Earth
334554,Mars,Mars,Jupiter,Null,Null,Jupiter
334553,Mars,Mars,Jupiter,Null,Null,Mars
334555,Mars,Mars,Jupiter,Null,Null,Null
334552,Mars,Mars,Jupiter,Null,Null,Venus
334521,Mars,Mars,Jupiter,Null,Venus,Earth
334524,Mars,Mars,Jupiter,Null,Venus,Jupiter
334523,Mars,Mars,Jupiter,Null,Venus,Mars
334525,Mars,Mars,Jupiter,Null,Venus,Null
334522,Mars,Mars,Jupiter,Null,Venus,Venus
334211,Mars,Mars,Jupiter,Venus,Earth,Earth
334214,Mars,Mars,Jupiter,Venus,Earth,Jupiter
334213,Mars,Mars,Jupiter,Venus,Earth,Mars
334215,Mars,Mars,Jupiter,Venus,Earth,Null
334212,Mars,Mars,Jupiter,Venus,Earth,Venus
334241,Mars,Mars,Jupiter,Venus,Jupiter,Earth
334244,Mars,Mars,Jupiter,Venus,Jupiter,Jupiter
334243,Mars,Mars,Jupiter,Venus,Jupiter,Mars
334245,Mars,Mars,Jupiter,Venus,Jupiter,Null
334242,Mars,Mars,Jupiter,Venus,Jupiter,Venus
334231,Mars,Mars,Jupiter,Venus,Mars,Earth
334234,Mars,Mars,Jupiter,Venus,Mars,Jupiter
334233,Mars,Mars,Jupiter,Venus,Mars,Mars
334235,Mars,Mars,Jupiter,Venus,Mars,Null
334232,Mars,Mars,Jupiter,Venus,Mars,Venus
334251,Mars,Mars,Jupiter,Venus,Null,Earth
334254,Mars,Mars,Jupiter,Venus,Null,Jupiter
334253,Mars,Mars,Jupiter,Venus,Null,Mars
334255,Mars,Mars,Jupiter,Venus,Null,Null
334252,Mars,Mars,Jupiter,Venus,Null,Venus
334221,Mars,Mars,Jupiter,Venus,Venus,Earth
334224,Mars,Mars,Jupiter,Venus,Venus,Jupiter
334223,Mars,Mars,Jupiter,Venus,Venus,Mars
334225,Mars,Mars,Jupiter,Venus,Venus,Null
334222,Mars,Mars,Jupiter,Venus,Venus,Venus
333111,Mars,Mars,Mars,Earth,Earth,Earth
333114,Mars,Mars,Mars,Earth,Earth,Jupiter
333113,Mars,Mars,Mars,Earth,Earth,Mars
333115,Mars,Mars,Mars,Earth,Earth,Null
