Pattern,X1,X2,X3,X4,X5,X6
552555,Null,Null,Venus,Null,Null,Null
552552,Null,Null,Venus,Null,Null,Venus
552521,Null,Null,Venus,Null,Venus,Earth
552524,Null,Null,Venus,Null,Venus,Jupiter
552523,Null,Null,Venus,Null,Venus,Mars
552525,Null,Null,Venus,Null,Venus,Null
552522,Null,Null,Venus,Null,Venus,Venus
552211,Null,Null,Venus,Venus,Earth,Earth
552214,Null,Null,Venus,Venus,Earth,Jupiter
552213,Null,Null,Venus,Venus,Earth,Mars
552215,Null,Null,Venus,Venus,Earth,Null
552212,Null,Null,Venus,Venus,Earth,Venus
552241,Null,Null,Venus,Venus,Jupiter,Earth
552244,Null,Null,Venus,Venus,Jupiter,Jupiter
552243,Null,Null,Venus,Venus,Jupiter,Mars
552245,Null,Null,Venus,Venus,Jupiter,Null
552242,Null,Null,Venus,Venus,Jupiter,Venus
552231,Null,Null,Venus,Venus,Mars,Earth
552234,Null,Null,Venus,Venus,Mars,Jupiter
552233,Null,Null,Venus,Venus,Mars,Mars
552235,Null,Null,Venus,Venus,Mars,Null
552232,Null,Null,Venus,Venus,Mars,Venus
552251,Null,Null,Venus,Venus,Null,Earth
552254,Null,Null,Venus,Venus,Null,Jupiter
552253,Null,Null,Venus,Venus,Null,Mars
552255,Null,Null,Venus,Venus,Null,Null
552252,Null,Null,Venus,Venus,Null,Venus
552221,Null,Null,Venus,Venus,Venus,Earth
552224,Null,Null,Venus,Venus,Venus,Jupiter
552223,Null,Null,Venus,Venus,Venus,Mars
552225,Null,Null,Venus,Venus,Venus,Null
552222,Null,Null,Venus,Venus,Venus,Venus
521111,Null,Venus,Earth,Earth,Earth,Earth
521114,Null,Venus,Earth,Earth,Earth,Jupiter
521113,Null,Venus,Earth,Earth,Earth,Mars
521115,Null,Venus,Earth,Earth,Earth,Null
521112,Null,Venus,Earth,Earth,Earth,Venus
521141,Null,Venus,Earth,Earth,Jupiter,Earth
521144,Null,Venus,Earth,Earth,Jupiter,Jupiter
521143,Null,Venus,Earth,Earth,Jupiter,Mars
521145,Null,Venus,Earth,Earth,Jupiter,Null
521142,Null,Venus,Earth,Earth,Jupiter,Venus
521131,Null,Venus,Earth,Earth,Mars,Earth
521134,Null,Venus,Earth,Earth,Mars,Jupiter
521133,Null,Venus,Earth,Earth,Mars,Mars
521135,Null,Venus,Earth,Earth,Mars,Null
521132,Null,Venus,Earth,Earth,Mars,Venus
521151,Null,Venus,Earth,Earth,Null,Earth
521154,Null,Venus,Earth,Earth,Null,Jupiter
521153,Null,Venus,Earth,Earth,Null,Mars
521155,Null,Venus,Earth,Earth,Null,Null
521152,Null,Venus,Earth,Earth,Null,Venus
521121,Null,Venus,Earth,Earth,Venus,Earth
521124,Null,Venus,Earth,Earth,Venus,Jupiter
521123,Null,Venus,Earth,Earth,Venus,Mars
521125,Null,Venus,Earth,Earth,Venus,Null
521122,Null,Venus,Earth,Earth,Venus,Venus
521411,Null,Venus,Earth,Jupiter,Earth,Earth
521414,Null,Venus,Earth,Jupiter,Earth,Jupiter
521413,Null,Venus,Earth,Jupiter,Earth,Mars
521415,Null,Venus,Earth,Jupiter,Earth,Null
521412,Null,Venus,Earth,Jupiter,Earth,Venus
521441,Null,Venus,Earth,Jupiter,Jupiter,Earth
521444,Null,Venus,Earth,Jupiter,Jupiter,Jupiter
521443,Null,Venus,Earth,Jupiter,Jupiter,Mars
521445,Null,Venus,Earth,Jupiter,Jupiter,Null
521442,Null,Venus,Earth,Jupiter,Jupiter,Venus
521431,Null,Venus,Earth,Jupiter,Mars,Earth
521434,Null,Venus,Earth,Jupiter,Mars,Jupiter
521433,Null,Venus,Earth,Jupiter,Mars,Mars
521435,Null,Venus,Earth,Jupiter,Mars,Null
521432,Null,Venus,Earth,Jupiter,Mars,Venus
521451,Null,Venus,Earth,Jupiter,Null,Earth
521454,Null,Venus,Earth,Jupiter,Null,Jupiter
521453,Null,Venus,Earth,Jupiter,Null,Mars
521455,Null,Venus,Earth,Jupiter,Null,Null
521452,Null,Venus,Earth,Jupiter,Null,Venus
521421,Null,Venus,Earth,Jupiter,Venus,Earth
521424,Null,Venus,Earth,Jupiter,Venus,Jupiter
521423,Null,Venus,Earth,Jupiter,Venus,Mars
521425,Null,Venus,Earth,Jupiter,Venus,Null
521422,Null,Venus,Earth,Jupiter,Venus,Venus
521311,Null,Venus,Earth,Mars,Earth,Earth
521314,Null,Venus,Earth,Mars,Earth,Jupiter
521313,Null,Venus,Earth,Mars,Earth,Mars
521315,Null,Venus,Earth,Mars,Earth,Null
521312,Null,Venus,Earth,Mars,Earth,Venus
521341,Null,Venus,Earth,Mars,Jupiter,Earth
521344,Null,Venus,Earth,Mars,Jupiter,Jupiter
521343,Null,Venus,Earth,Mars,Jupiter,Mars
521345,Null,Venus,Earth,Mars,Jupiter,Null
521342,Null,Venus,Earth,Mars,Jupiter,Venus
521331,Null,Venus,Earth,Mars,Mars,Earth
521334,Null,Venus,Earth,Mars,Mars,Jupiter
521333,Null,Venus,Earth,Mars,Mars,Mars
521335,Null,Venus,Earth,Mars,Mars,Null
521332,Null,Venus,Earth,Mars,Mars,Venus
521351,Null,Venus,Earth,Mars,Null,Earth
521354,Null,Venus,Earth,Mars,Null,Jupiter
521353,Null,Venus,Earth,Mars,Null,Mars
521355,Null,Venus,Earth,Mars,Null,Null
521352,Null,Venus,Earth,Mars,Null,Venus
521321,Null,Venus,Earth,Mars,Venus,Earth
521324,Null,Venus,Earth,Mars,Venus,Jupiter
521323,Null,Venus,Earth,Mars,Venus,Mars
521325,Null,Venus,Earth,Mars,Venus,Null
521322,Null,Venus,Earth,Mars,Venus,Venus
521511,Null,Venus,Earth,Null,Earth,Earth
521514,Null,Venus,Earth,Null,Earth,Jupiter
521513,Null,Venus,Earth,Null,Earth,Mars
521515,Null,Venus,Earth,Null,Earth,Null
521512,Null,Venus,Earth,Null,Earth,Venus
521541,Null,Venus,Earth,Null,Jupiter,Earth
521544,Null,Venus,Earth,Null,Jupiter,Jupiter
521543,Null,Venus,Earth,Null,Jupiter,Mars
521545,Null,Venus,Earth,Null,Jupiter,Null
521542,Null,Venus,Earth,Null,Jupiter,Venus
521531,Null,Venus,Earth,Null,Mars,Earth
521534,Null,Venus,Earth,Null,Mars,Jupiter
521533,Null,Venus,Earth,Null,Mars,Mars
521535,Null,Venus,Earth,Null,Mars,Null
521532,Null,Venus,Earth,Null,Mars,Venus
521551,Null,Venus,Earth,Null,Null,Earth
521554,Null,Venus,Earth,Null,Null,Jupiter
521553,Null,Venus,Earth,Null,Null,Mars
521555,Null,Venus,Earth,Null,Null,Null
521552,Null,Venus,Earth,Null,Null,Venus
521521,Null,Venus,Earth,Null,Venus,Earth
521524,Null,Venus,Earth,Null,Venus,Jupiter
521523,Null,Venus,Earth,Null,Venus,Mars
521525,Null,Venus,Earth,Null,Venus,Null
521522,Null,Venus,Earth,Null,Venus,Venus
521211,Null,Venus,Earth,Venus,Earth,Earth
521214,Null,Venus,Earth,Venus,Earth,Jupiter
521213,Null,Venus,Earth,Venus,Earth,Mars
521215,Null,Venus,Earth,Venus,Earth,Null
521212,Null,Venus,Earth,Venus,Earth,Venus
521241,Null,Venus,Earth,Venus,Jupiter,Earth
521244,Null,Venus,Earth,Venus,Jupiter,Jupiter
521243,Null,Venus,Earth,Venus,Jupiter,Mars
521245,Null,Venus,Earth,Venus,Jupiter,Null
521242,Null,Venus,Earth,Venus,Jupiter,Venus
521231,Null,Venus,Earth,Venus,Mars,Earth
521234,Null,Venus,Earth,Venus,Mars,Jupiter
521233,Null,Venus,Earth,Venus,Mars,Mars
521235,Null,Venus,Earth,Venus,Mars,Null
521232,Null,Venus,Earth,Venus,Mars,Venus
521251,Null,Venus,Earth,Venus,Null,Earth
521254,Null,Venus,Earth,Venus,Null,Jupiter
521253,Null,Venus,Earth,Venus,Null,Mars
521255,Null,Venus,Earth,Venus,Null,Null
521252,Null,Venus,Earth,Venus,Null,Venus
521221,Null,Venus,Earth,Venus,Venus,Earth
521224,Null,Venus,Earth,Venus,Venus,Jupiter
521223,Null,Venus,Earth,Venus,Venus,Mars
521225,Null,Venus,Earth,Venus,Venus,Null
521222,Null,Venus,Earth,Venus,Venus,Venus
524111,Null,Venus,Jupiter,Earth,Earth,Earth
524114,Null,Venus,Jupiter,Earth,Earth,Jupiter
524113,Null,Venus,Jupiter,Earth,Earth,Mars
524115,Null,Venus,Jupiter,Earth,Earth,Null
524112,Null,Venus,Jupiter,Earth,Earth,Venus
524141,Null,Venus,Jupiter,Earth,Jupiter,Earth
524144,Null,Venus,Jupiter,Earth,Jupiter,Jupiter
524143,Null,Venus,Jupiter,Earth,Jupiter,Mars
524145,Null,Venus,Jupiter,Earth,Jupiter,Null
524142,Null,Venus,Jupiter,Earth,Jupiter,Venus
524131,Null,Venus,Jupiter,Earth,Mars,Earth
524134,Null,Venus,Jupiter,Earth,Mars,Jupiter
524133,Null,Venus,Jupiter,Earth,Mars,Mars
524135,Null,Venus,Jupiter,Earth,Mars,Null
524132,Null,Venus,Jupiter,Earth,Mars,Venus
524151,Null,Venus,Jupiter,Earth,Null,Earth
524154,Null,Venus,Jupiter,Earth,Null,Jupiter
524153,Null,Venus,Jupiter,Earth,Null,Mars
524155,Null,Venus,Jupiter,Earth,Null,Null
524152,Null,Venus,Jupiter,Earth,Null,Venus
524121,Null,Venus,Jupiter,Earth,Venus,Earth
524124,Null,Venus,Jupiter,Earth,Venus,Jupiter
524123,Null,Venus,Jupiter,Earth,Venus,Mars
524125,Null,Venus,Jupiter,Earth,Venus,Null
524122,Null,Venus,Jupiter,Earth,Venus,Venus
524411,Null,Venus,Jupiter,Jupiter,Earth,Earth
524414,Null,Venus,Jupiter,Jupiter,Earth,Jupiter
524413,Null,Venus,Jupiter,Jupiter,Earth,Mars
524415,Null,Venus,Jupiter,Jupiter,Earth,Null
524412,Null,Venus,Jupiter,Jupiter,Earth,Venus
524441,Null,Venus,Jupiter,Jupiter,Jupiter,Earth
524444,Null,Venus,Jupiter,Jupiter,Jupiter,Jupiter
524443,Null,Venus,Jupiter,Jupiter,Jupiter,Mars
524445,Null,Venus,Jupiter,Jupiter,Jupiter,Null
524442,Null,Venus,Jupiter,Jupiter,Jupiter,Venus
524431,Null,Venus,Jupiter,Jupiter,Mars,Earth
524434,Null,Venus,Jupiter,Jupiter,Mars,Jupiter
524433,Null,Venus,Jupiter,Jupiter,Mars,Mars
524435,Null,Venus,Jupiter,Jupiter,Mars,Null
524432,Null,Venus,Jupiter,Jupiter,Mars,Venus
524451,Null,Venus,Jupiter,Jupiter,Null,Earth
524454,Null,Venus,Jupiter,Jupiter,Null,Jupiter
524453,Null,Venus,Jupiter,Jupiter,Null,Mars
524455,Null,Venus,Jupiter,Jupiter,Null,Null
524452,Null,Venus,Jupiter,Jupiter,Null,Venus
524421,Null,Venus,Jupiter,Jupiter,Venus,Earth
524424,Null,Venus,Jupiter,Jupiter,Venus,Jupiter
524423,Null,Venus,Jupiter,Jupiter,Venus,Mars
524425,Null,Venus,Jupiter,Jupiter,Venus,Null
524422,Null,Venus,Jupiter,Jupiter,Venus,Venus
524311,Null,Venus,Jupiter,Mars,Earth,Earth
524314,Null,Venus,Jupiter,Mars,Earth,Jupiter
524313,Null,Venus,Jupiter,Mars,Earth,Mars
524315,Null,Venus,Jupiter,Mars,Earth,Null
524312,Null,Venus,Jupiter,Mars,Earth,Venus
524341,Null,Venus,Jupiter,Mars,Jupiter,Earth
524344,Null,Venus,Jupiter,Mars,Jupiter,Jupiter
524343,Null,Venus,Jupiter,Mars,Jupiter,Mars
524345,Null,Venus,Jupiter,Mars,Jupiter,Null
524342,Null,Venus,Jupiter,Mars,Jupiter,Venus
524331,Null,Venus,Jupiter,Mars,Mars,Earth
524334,Null,Venus,Jupiter,Mars,Mars,Jupiter
524333,Null,Venus,Jupiter,Mars,Mars,Mars
524335,Null,Venus,Jupiter,Mars,Mars,Null
524332,Null,Venus,Jupiter,Mars,Mars,Venus
524351,Null,Venus,Jupiter,Mars,Null,Earth
524354,Null,Venus,Jupiter,Mars,Null,Jupiter
524353,Null,Venus,Jupiter,Mars,Null,Mars
524355,Null,Venus,Jupiter,Mars,Null,Null
524352,Null,Venus,Jupiter,Mars,Null,Venus
524321,Null,Venus,Jupiter,Mars,Venus,Earth
524324,Null,Venus,Jupiter,Mars,Venus,Jupiter
524323,Null,Venus,Jupiter,Mars,Venus,Mars
524325,Null,Venus,Jupiter,Mars,Venus,Null
524322,Null,Venus,Jupiter,Mars,Venus,Venus
524511,Null,Venus,Jupiter,Null,Earth,Earth
524514,Null,Venus,Jupiter,Null,Earth,Jupiter
524513,Null,Venus,Jupiter,Null,Earth,Mars
524515,Null,Venus,Jupiter,Null,Earth,Null
524512,Null,Venus,Jupiter,Null,Earth,Venus
524541,Null,Venus,Jupiter,Null,Jupiter,Earth
524544,Null,Venus,Jupiter,Null,Jupiter,Jupiter
524543,Null,Venus,Jupiter,Null,Jupiter,Mars
524545,Null,Venus,Jupiter,Null,Jupiter,Null
524542,Null,Venus,Jupiter,Null,Jupiter,Venus
524531,Null,Venus,Jupiter,Null,Mars,Earth
524534,Null,Venus,Jupiter,Null,Mars,Jupiter
524533,Null,Venus,Jupiter,Null,Mars,Mars
524535,Null,Venus,Jupiter,Null,Mars,Null
524532,Null,Venus,Jupiter,Null,Mars,Venus
524551,Null,Venus,Jupiter,Null,Null,Earth
524554,Null,Venus,Jupiter,Null,Null,Jupiter
524553,Null,Venus,Jupiter,Null,Null,Mars
524555,Null,Venus,Jupiter,Null,Null,Null
524552,Null,Venus,Jupiter,Null,Null,Venus
524521,Null,Venus,Jupiter,Null,Venus,Earth
524524,Null,Venus,Jupiter,Null,Venus,Jupiter
524523,Null,Venus,Jupiter,Null,Venus,Mars
524525,Null,Venus,Jupiter,Null,Venus,Null
524522,Null,Venus,Jupiter,Null,Venus,Venus
524211,Null,Venus,Jupiter,Venus,Earth,Earth
524214,Null,Venus,Jupiter,Venus,Earth,Jupiter
524213,Null,Venus,Jupiter,Venus,Earth,Mars
524215,Null,Venus,Jupiter,Venus,Earth,Null
524212,Null,Venus,Jupiter,Venus,Earth,Venus
524241,Null,Venus,Jupiter,Venus,Jupiter,Earth
524244,Null,Venus,Jupiter,Venus,Jupiter,Jupiter
524243,Null,Venus,Jupiter,Venus,Jupiter,Mars
524245,Null,Venus,Jupiter,Venus,Jupiter,Null
524242,Null,Venus,Jupiter,Venus,Jupiter,Venus
524231,Null,Venus,Jupiter,Venus,Mars,Earth
524234,Null,Venus,Jupiter,Venus,Mars,Jupiter
524233,Null,Venus,Jupiter,Venus,Mars,Mars
524235,Null,Venus,Jupiter,Venus,Mars,Null
524232,Null,Venus,Jupiter,Venus,Mars,Venus
524251,Null,Venus,Jupiter,Venus,Null,Earth
524254,Null,Venus,Jupiter,Venus,Null,Jupiter
524253,Null,Venus,Jupiter,Venus,Null,Mars
524255,Null,Venus,Jupiter,Venus,Null,Null
524252,Null,Venus,Jupiter,Venus,Null,Venus
524221,Null,Venus,Jupiter,Venus,Venus,Earth
524224,Null,Venus,Jupiter,Venus,Venus,Jupiter
524223,Null,Venus,Jupiter,Venus,Venus,Mars
524225,Null,Venus,Jupiter,Venus,Venus,Null
524222,Null,Venus,Jupiter,Venus,Venus,Venus
523111,Null,Venus,Mars,Earth,Earth,Earth
523114,Null,Venus,Mars,Earth,Earth,Jupiter
523113,Null,Venus,Mars,Earth,Earth,Mars
523115,Null,Venus,Mars,Earth,Earth,Null
523112,Null,Venus,Mars,Earth,Earth,Venus
523141,Null,Venus,Mars,Earth,Jupiter,Earth
523144,Null,Venus,Mars,Earth,Jupiter,Jupiter
523143,Null,Venus,Mars,Earth,Jupiter,Mars
523145,Null,Venus,Mars,Earth,Jupiter,Null
523142,Null,Venus,Mars,Earth,Jupiter,Venus
523131,Null,Venus,Mars,Earth,Mars,Earth
523134,Null,Venus,Mars,Earth,Mars,Jupiter
523133,Null,Venus,Mars,Earth,Mars,Mars
523135,Null,Venus,Mars,Earth,Mars,Null
523132,Null,Venus,Mars,Earth,Mars,Venus
523151,Null,Venus,Mars,Earth,Null,Earth
523154,Null,Venus,Mars,Earth,Null,Jupiter
523153,Null,Venus,Mars,Earth,Null,Mars
523155,Null,Venus,Mars,Earth,Null,Null
523152,Null,Venus,Mars,Earth,Null,Venus
523121,Null,Venus,Mars,Earth,Venus,Earth
523124,Null,Venus,Mars,Earth,Venus,Jupiter
523123,Null,Venus,Mars,Earth,Venus,Mars
523125,Null,Venus,Mars,Earth,Venus,Null
523122,Null,Venus,Mars,Earth,Venus,Venus
523411,Null,Venus,Mars,Jupiter,Earth,Earth
523414,Null,Venus,Mars,Jupiter,Earth,Jupiter
523413,Null,Venus,Mars,Jupiter,Earth,Mars
523415,Null,Venus,Mars,Jupiter,Earth,Null
523412,Null,Venus,Mars,Jupiter,Earth,Venus
523441,Null,Venus,Mars,Jupiter,Jupiter,Earth
523444,Null,Venus,Mars,Jupiter,Jupiter,Jupiter
523443,Null,Venus,Mars,Jupiter,Jupiter,Mars
523445,Null,Venus,Mars,Jupiter,Jupiter,Null
523442,Null,Venus,Mars,Jupiter,Jupiter,Venus
523431,Null,Venus,Mars,Jupiter,Mars,Earth
523434,Null,Venus,Mars,Jupiter,Mars,Jupiter
523433,Null,Venus,Mars,Jupiter,Mars,Mars
523435,Null,Venus,Mars,Jupiter,Mars,Null
523432,Null,Venus,Mars,Jupiter,Mars,Venus
523451,Null,Venus,Mars,Jupiter,Null,Earth
523454,Null,Venus,Mars,Jupiter,Null,Jupiter
523453,Null,Venus,Mars,Jupiter,Null,Mars
523455,Null,Venus,Mars,Jupiter,Null,Null
523452,Null,Venus,Mars,Jupiter,Null,Venus
523421,Null,Venus,Mars,Jupiter,Venus,Earth
523424,Null,Venus,Mars,Jupiter,Venus,Jupiter
523423,Null,Venus,Mars,Jupiter,Venus,Mars
523425,Null,Venus,Mars,Jupiter,Venus,Null
523422,Null,Venus,Mars,Jupiter,Venus,Venus
523311,Null,Venus,Mars,Mars,Earth,Earth
523314,Null,Venus,Mars,Mars,Earth,Jupiter
523313,Null,Venus,Mars,Mars,Earth,Mars
523315,Null,Venus,Mars,Mars,Earth,Null
523312,Null,Venus,Mars,Mars,Earth,Venus
523341,Null,Venus,Mars,Mars,Jupiter,Earth
523344,Null,Venus,Mars,Mars,Jupiter,Jupiter
523343,Null,Venus,Mars,Mars,Jupiter,Mars
523345,Null,Venus,Mars,Mars,Jupiter,Null
523342,Null,Venus,Mars,Mars,Jupiter,Venus
523331,Null,Venus,Mars,Mars,Mars,Earth
523334,Null,Venus,Mars,Mars,Mars,Jupiter
523333,Null,Venus,Mars,Mars,Mars,Mars
523335,Null,Venus,Mars,Mars,Mars,Null
523332,Null,Venus,Mars,Mars,Mars,Venus
523351,Null,Venus,Mars,Mars,Null,Earth
523354,Null,Venus,Mars,Mars,Null,Jupiter
523353,Null,Venus,Mars,Mars,Null,Mars
523355,Null,Venus,Mars,Mars,Null,Null
523352,Null,Venus,Mars,Mars,Null,Venus
523321,Null,Venus,Mars,Mars,Venus,Earth
523324,Null,Venus,Mars,Mars,Venus,Jupiter
523323,Null,Venus,Mars,Mars,Venus,Mars
523325,Null,Venus,Mars,Mars,Venus,Null
523322,Null,Venus,Mars,Mars,Venus,Venus
523511,Null,Venus,Mars,Null,Earth,Earth
523514,Null,Venus,Mars,Null,Earth,Jupiter
523513,Null,Venus,Mars,Null,Earth,Mars
523515,Null,Venus,Mars,Null,Earth,Null
523512,Null,Venus,Mars,Null,Earth,Venus
523541,Null,Venus,Mars,Null,Jupiter,Earth
523544,Null,Venus,Mars,Null,Jupiter,Jupiter
523543,Null,Venus,Mars,Null,Jupiter,Mars
523545,Null,Venus,Mars,Null,Jupiter,Null
523542,Null,Venus,Mars,Null,Jupiter,Venus
523531,Null,Venus,Mars,Null,Mars,Earth
523534,Null,Venus,Mars,Null,Mars,Jupiter
523533,Null,Venus,Mars,Null,Mars,Mars
523535,Null,Venus,Mars,Null,Mars,Null
523532,Null,Venus,Mars,Null,Mars,Venus
523551,Null,Venus,Mars,Null,Null,Earth
523554,Null,Venus,Mars,Null,Null,Jupiter
523553,Null,Venus,Mars,Null,Null,Mars
523555,Null,Venus,Mars,Null,Null,Null
523552,Null,Venus,Mars,Null,Null,Venus
523521,Null,Venus,Mars,Null,Venus,Earth
523524,Null,Venus,Mars,Null,Venus,Jupiter
523523,Null,Venus,Mars,Null,Venus,Mars
523525,Null,Venus,Mars,Null,Venus,Null
523522,Null,Venus,Mars,Null,Venus,Venus
523211,Null,Venus,Mars,Venus,Earth,Earth
523214,Null,Venus,Mars,Venus,Earth,Jupiter
523213,Null,Venus,Mars,Venus,Earth,Mars
523215,Null,Venus,Mars,Venus,Earth,Null
523212,Null,Venus,Mars,Venus,Earth,Venus
523241,Null,Venus,Mars,Venus,Jupiter,Earth
523244,Null,Venus,Mars,Venus,Jupiter,Jupiter
523243,Null,Venus,Mars,Venus,Jupiter,Mars
523245,Null,Venus,Mars,Venus,Jupiter,Null
523242,Null,Venus,Mars,Venus,Jupiter,Venus
523231,Null,Venus,Mars,Venus,Mars,Earth
523234,Null,Venus,Mars,Venus,Mars,Jupiter
523233,Null,Venus,Mars,Venus,Mars,Mars
523235,Null,Venus,Mars,Venus,Mars,Null
523232,Null,Venus,Mars,Venus,Mars,Venus
523251,Null,Venus,Mars,Venus,Null,Earth
523254,Null,Venus,Mars,Venus,Null,Jupiter
523253,Null,Venus,Mars,Venus,Null,Mars
523255,Null,Venus,Mars,Venus,Null,Null
523252,Null,Venus,Mars,Venus,Null,Venus
523221,Null,Venus,Mars,Venus,Venus,Earth
523224,Null,Venus,Mars,Venus,Venus,Jupiter
523223,Null,Venus,Mars,Venus,Venus,Mars
523225,Null,Venus,Mars,Venus,Venus,Null
523222,Null,Venus,Mars,Venus,Venus,Venus
525111,Null,Venus,Null,Earth,Earth,Earth
525114,Null,Venus,Null,Earth,Earth,Jupiter
525113,Null,Venus,Null,Earth,Earth,Mars
525115,Null,Venus,Null,Earth,Earth,Null
525112,Null,Venus,Null,Earth,Earth,Venus
525141,Null,Venus,Null,Earth,Jupiter,Earth
525144,Null,Venus,Null,Earth,Jupiter,Jupiter
525143,Null,Venus,Null,Earth,Jupiter,Mars
525145,Null,Venus,Null,Earth,Jupiter,Null
525142,Null,Venus,Null,Earth,Jupiter,Venus
525131,Null,Venus,Null,Earth,Mars,Earth
525134,Null,Venus,Null,Earth,Mars,Jupiter
525133,Null,Venus,Null,Earth,Mars,Mars
525135,Null,Venus,Null,Earth,Mars,Null
525132,Null,Venus,Null,Earth,Mars,Venus
525151,Null,Venus,Null,Earth,Null,Earth
525154,Null,Venus,Null,Earth,Null,Jupiter
525153,Null,Venus,Null,Earth,Null,Mars
525155,Null,Venus,Null,Earth,Null,Null
525152,Null,Venus,Null,Earth,Null,Venus
525121,Null,Venus,Null,Earth,Venus,Earth
525124,Null,Venus,Null,Earth,Venus,Jupiter
525123,Null,Venus,Null,Earth,Venus,Mars
525125,Null,Venus,Null,Earth,Venus,Null
525122,Null,Venus,Null,Earth,Venus,Venus
525411,Null,Venus,Null,Jupiter,Earth,Earth
525414,Null,Venus,Null,Jupiter,Earth,Jupiter
525413,Null,Venus,Null,Jupiter,Earth,Mars
525415,Null,Venus,Null,Jupiter,Earth,Null
525412,Null,Venus,Null,Jupiter,Earth,Venus
525441,Null,Venus,Null,Jupiter,Jupiter,Earth
525444,Null,Venus,Null,Jupiter,Jupiter,Jupiter
525443,Null,Venus,Null,Jupiter,Jupiter,Mars
525445,Null,Venus,Null,Jupiter,Jupiter,Null
525442,Null,Venus,Null,Jupiter,Jupiter,Venus
525431,Null,Venus,Null,Jupiter,Mars,Earth
525434,Null,Venus,Null,Jupiter,Mars,Jupiter
525433,Null,Venus,Null,Jupiter,Mars,Mars
525435,Null,Venus,Null,Jupiter,Mars,Null
525432,Null,Venus,Null,Jupiter,Mars,Venus
525451,Null,Venus,Null,Jupiter,Null,Earth
525454,Null,Venus,Null,Jupiter,Null,Jupiter
525453,Null,Venus,Null,Jupiter,Null,Mars
525455,Null,Venus,Null,Jupiter,Null,Null
525452,Null,Venus,Null,Jupiter,Null,Venus
525421,Null,Venus,Null,Jupiter,Venus,Earth
525424,Null,Venus,Null,Jupiter,Venus,Jupiter
525423,Null,Venus,Null,Jupiter,Venus,Mars
525425,Null,Venus,Null,Jupiter,Venus,Null
525422,Null,Venus,Null,Jupiter,Venus,Venus
525311,Null,Venus,Null,Mars,Earth,Earth
525314,Null,Venus,Null,Mars,Earth,Jupiter
525313,Null,Venus,Null,Mars,Earth,Mars
525315,Null,Venus,Null,Mars,Earth,Null
525312,Null,Venus,Null,Mars,Earth,Venus
525341,Null,Venus,Null,Mars,Jupiter,Earth
525344,Null,Venus,Null,Mars,Jupiter,Jupiter
525343,Null,Venus,Null,Mars,Jupiter,Mars
525345,Null,Venus,Null,Mars,Jupiter,Null
525342,Null,Venus,Null,Mars,Jupiter,Venus
525331,Null,Venus,Null,Mars,Mars,Earth
525334,Null,Venus,Null,Mars,Mars,Jupiter
525333,Null,Venus,Null,Mars,Mars,Mars
525335,Null,Venus,Null,Mars,Mars,Null
525332,Null,Venus,Null,Mars,Mars,Venus
525351,Null,Venus,Null,Mars,Null,Earth
525354,Null,Venus,Null,Mars,Null,Jupiter
525353,Null,Venus,Null,Mars,Null,Mars
525355,Null,Venus,Null,Mars,Null,Null
525352,Null,Venus,Null,Mars,Null,Venus
525321,Null,Venus,Null,Mars,Venus,Earth
525324,Null,Venus,Null,Mars,Venus,Jupiter
525323,Null,Venus,Null,Mars,Venus,Mars
525325,Null,Venus,Null,Mars,Venus,Null
525322,Null,Venus,Null,Mars,Venus,Venus
525511,Null,Venus,Null,Null,Earth,Earth
525514,Null,Venus,Null,Null,Earth,Jupiter
525513,Null,Venus,Null,Null,Earth,Mars
525515,Null,Venus,Null,Null,Earth,Null
525512,Null,Venus,Null,Null,Earth,Venus
525541,Null,Venus,Null,Null,Jupiter,Earth
525544,Null,Venus,Null,Null,Jupiter,Jupiter
525543,Null,Venus,Null,Null,Jupiter,Mars
525545,Null,Venus,Null,Null,Jupiter,Null
525542,Null,Venus,Null,Null,Jupiter,Venus
525531,Null,Venus,Null,Null,Mars,Earth
525534,Null,Venus,Null,Null,Mars,Jupiter
525533,Null,Venus,Null,Null,Mars,Mars
525535,Null,Venus,Null,Null,Mars,Null
525532,Null,Venus,Null,Null,Mars,Venus
525551,Null,Venus,Null,Null,Null,Earth
525554,Null,Venus,Null,Null,Null,Jupiter
525553,Null,Venus,Null,Null,Null,Mars
525555,Null,Venus,Null,Null,Null,Null
525552,Null,Venus,Null,Null,Null,Venus
525521,Null,Venus,Null,Null,Venus,Earth
525524,Null,Venus,Null,Null,Venus,Jupiter
525523,Null,Venus,Null,Null,Venus,Mars
525525,Null,Venus,Null,Null,Venus,Null
525522,Null,Venus,Null,Null,Venus,Venus
525211,Null,Venus,Null,Venus,Earth,Earth
525214,Null,Venus,Null,Venus,Earth,Jupiter
525213,Null,Venus,Null,Venus,Earth,Mars
525215,Null,Venus,Null,Venus,Earth,Null
525212,Null,Venus,Null,Venus,Earth,Venus
525241,Null,Venus,Null,Venus,Jupiter,Earth
525244,Null,Venus,Null,Venus,Jupiter,Jupiter
525243,Null,Venus,Null,Venus,Jupiter,Mars
525245,Null,Venus,Null,Venus,Jupiter,Null
525242,Null,Venus,Null,Venus,Jupiter,Venus
525231,Null,Venus,Null,Venus,Mars,Earth
525234,Null,Venus,Null,Venus,Mars,Jupiter
525233,Null,Venus,Null,Venus,Mars,Mars
525235,Null,Venus,Null,Venus,Mars,Null
