t_depart [mjd2000],t_arrive [mjd2000],DV [km/s],champ_inter,champ_plan
12006.447599273228,16163.021232681254,4.827039379232899,"[1.20064476e+04 3.73810345e+03 6.05985660e-01 5.88929488e-01
 5.10747489e-01 2.70341989e-01 2.38645064e-01]",[  1.80470688   0.47265347 418.47018513]
12006.447599273228,16162.862016142582,4.490608355408861,"[1.20064476e+04 3.76327586e+03 5.80743752e-01 5.63588470e-01
 4.80512966e-01 2.50006601e-01 1.95664945e-01]",[  1.73287666   0.48923009 393.1385548 ]
12006.447599273228,16178.947503806692,5.270806994521711,"[1.20064476e+04 3.78844828e+03 5.38420533e-01 5.26445500e-01
 4.35674368e-01 2.11835730e-01 1.49238709e-01]",[  1.69802588   0.46531392 384.05162867]
12006.447599273228,16226.691448050526,5.320805190074936,"[1.20064476e+04 3.81362069e+03 5.49887952e-01 5.37805548e-01
 4.53099089e-01 2.12134426e-01 1.68717499e-01]",[  1.7736964    0.49065321 406.62315912]
12006.447599273228,16242.673696498001,5.194835070682894,"[1.20064476e+04 3.83879310e+03 4.07310508e-01 3.93881271e-01
 2.99684224e-01 9.79681760e-02 6.11237019e-02]",[  1.74385572   0.47192481 397.43299378]
12006.447599273228,16290.582167007993,4.520379076929822,"[1.20064476e+04 3.86396552e+03 6.40162803e-01 6.24395084e-01
 5.48397624e-01 3.16219561e-01 2.39448146e-01]",[  1.81179801   0.47337461 420.16905049]
12006.447599273228,16290.48439444301,4.709171585668025,"[1.20064476e+04 3.88913793e+03 5.73004016e-01 5.53954334e-01
 4.71385810e-01 2.29279868e-01 1.67577434e-01]",[  1.73671114   0.47163504 394.89886414]
12006.447599273228,16290.532092642003,5.297171231030863,"[1.20064476e+04 3.91431034e+03 6.59491642e-01 6.55015603e-01
 5.77617591e-01 3.26592754e-01 2.81362254e-01]",[  1.66329122   0.49018558 369.77414854]
12006.447599273228,16354.29163574269,5.360206114052533,"[1.20064476e+04 3.93948276e+03 5.44617664e-01 5.29056647e-01
 4.45108732e-01 1.75766143e-01 1.63905972e-01]",[  1.77645994   0.47158765 408.36127785]
12006.447599273228,16466.29794117133,5.13575389950406,"[1.20064476e+04 3.96465517e+03 5.44650259e-01 5.33925877e-01
 4.48512723e-01 1.85192382e-01 1.52033534e-01]",[1.85000000e+00 2.71549042e-01 4.95195169e+02]
12006.447599273228,16386.235055417845,4.997419192369321,"[1.20064476e+04 3.98982759e+03 7.12041684e-01 7.06138136e-01
 6.38667097e-01 3.94740331e-01 3.37381391e-01]",[  1.72255093   0.4723403  389.95986994]
12006.447599273228,16386.112264637857,4.828606528986132,"[1.20064476e+04 4.01500000e+03 7.33973342e-01 7.28031685e-01
 6.64852338e-01 4.29939558e-01 3.64871386e-01]",[  1.65         0.49144233 364.66466536]
12012.654495824952,15700.581662438983,5.966900851583785,"[1.20126545e+04 3.28500000e+03 8.04360295e-01 5.89413231e-01
 5.39479721e-01 3.80993796e-01 3.53086200e-01]",[  1.74848509   0.46370873 402.92716661]
12012.654495824952,15748.31556210766,5.754650222998589,"[1.20126545e+04 3.31017241e+03 7.46534851e-01 5.74451456e-01
 1.85364835e-01 1.91508163e-01 1.62460526e-01]",[  1.81446177   0.46240748 425.48865249]
12012.654495824952,15764.363166058869,6.039707362821609,"[1.20126545e+04 3.33534483e+03 7.87976186e-01 5.59251657e-01
 3.22603375e-01 4.35613503e-01 3.79204997e-01]",[  1.78355746   0.45616789 416.36384265]
12012.654495824952,15732.331028700084,5.415477205834341,"[1.20126545e+04 3.36051724e+03 7.83804069e-01 6.26105835e-01
 2.44389044e-01 2.54363605e-01 2.02265371e-01]",[  1.65         0.49093973 359.1592915 ]
12012.654495824952,15812.135374264448,5.575198161543405,"[1.20126545e+04 3.38568966e+03 7.74272342e-01 5.36491266e-01
 2.98202798e-01 4.02876504e-01 3.36538909e-01]",[  1.7795085    0.46133901 413.79122327]
12012.654495824952,15828.084441172852,5.608548920872303,"[1.20126545e+04 3.41086207e+03 6.84848653e-01 3.96855383e-01
 1.65368308e-01 2.55836030e-01 1.92910678e-01]",[  1.75757786   0.48026043 404.56787638]
12012.654495824952,15828.039004106284,5.822383221164527,"[1.20126545e+04 3.43603448e+03 8.26353955e-01 6.30571104e-01
 4.06335684e-01 5.06716269e-01 4.28519241e-01]",[  1.68005679   0.46558711 379.35002552]
12012.654495824952,15875.983551902964,5.810891036515788,"[1.20126545e+04 3.46120690e+03 4.89539095e-01 4.77420867e-01
 3.80417673e-01 1.93151372e-01 1.62008711e-01]",[  1.75157076   0.47056059 402.12215953]
12012.654495824952,15891.83870821349,5.534773452906761,"[1.20126545e+04 3.48637931e+03 7.29788037e-01 4.57114106e-01
 2.20201482e-01 3.08958001e-01 2.29016857e-01]",[  1.72213821   0.46745474 392.80490204]
12012.654495824952,15875.886059858512,5.236633058476975,"[1.20126545e+04 3.51155172e+03 8.00863342e-01 5.83666179e-01
 3.50577081e-01 4.40576711e-01 3.53405455e-01]",[  1.65         0.46485528 351.6798399 ]
12012.654495824952,15923.777086502443,5.324549181380106,"[1.20126545e+04 3.53672414e+03 8.03127826e-01 5.87195052e-01
 3.54126733e-01 4.43247749e-01 3.48432626e-01]",[  1.66847994   0.46943675 374.39845275]
12012.654495824952,15955.62726718347,5.323092929997334,"[1.20126545e+04 3.56189655e+03 8.19819109e-01 6.12040311e-01
 3.86843211e-01 4.72774891e-01 3.74333526e-01]",[  1.68924583   0.46939215 381.07621963]
12012.654495824952,16003.549923518769,5.178536344377842,"[1.20126545e+04 3.58706897e+03 8.05960993e-01 5.92754227e-01
 3.61320559e-01 4.41976379e-01 3.44892688e-01]",[  1.75794467   0.47051889 403.82646218]
12012.654495824952,16051.230001414908,5.540849376587435,"[1.20126545e+04 3.61224138e+03 8.35481979e-01 7.06826509e-01
 3.54341227e-01 3.23994392e-01 2.63513205e-01]",[  1.82940458   0.4886655  426.33412628]
12012.654495824952,16067.338037573432,5.054621484417374,"[1.20126545e+04 3.63741379e+03 6.65351671e-01 3.66659443e-01
 1.42882670e-01 2.07344395e-01 1.19930146e-01]",[  1.79887669   0.47138329 417.26974865]
12012.654495824952,16083.151972530373,5.1317984615390575,"[1.20126545e+04 3.66258621e+03 7.48474194e-01 4.85769608e-01
 2.49559545e-01 3.22298264e-01 2.13700012e-01]",[  1.77471963   0.48788896 407.91126981]
12012.654495824952,16115.12904714367,5.027393438590479,"[1.20126545e+04 3.68775862e+03 6.94388574e-01 4.11461894e-01
 1.78239456e-01 2.38885736e-01 1.44413032e-01]",[  1.79221834   0.47136089 414.71593063]
12012.654495824952,16099.149824562073,5.106807399814305,"[1.20126545e+04 3.71293103e+03 6.44274782e-01 6.26441673e-01
 5.49620733e-01 3.12264927e-01 2.87939742e-01]",[  1.67254229   0.48757179 373.56429425]
12012.654495824952,16162.920379434709,5.300903728271939,"[1.20126545e+04 3.73810345e+03 7.51644684e-01 5.02180247e-01
 2.62486183e-01 3.26205462e-01 2.11211540e-01]",[  1.78541515   0.4705042  412.16243533]
12012.654495824952,16162.964836705403,5.037082979573684,"[1.20126545e+04 3.76327586e+03 7.25340041e-01 4.56060449e-01
 2.18228358e-01 2.86531796e-01 1.60918132e-01]",[  1.71420051   0.48953848 387.03447881]
12012.654495824952,16194.752485607281,4.634491179903729,"[1.20126545e+04 3.78844828e+03 8.21231281e-01 6.19882415e-01
 3.94499121e-01 4.59321635e-01 3.22362798e-01]",[  1.73423558   0.48880464 393.64971392]
12012.654495824952,16258.684456810846,4.934818277030774,"[1.20126545e+04 3.81362069e+03 8.03678880e-01 5.86716838e-01
 3.55259722e-01 4.24479506e-01 2.73762831e-01]",[  1.84647295   0.47272375 432.40927133]
12012.654495824952,16274.581119379396,4.701112057568465,"[1.20126545e+04 3.83879310e+03 7.80834922e-01 5.45978908e-01
 3.09501759e-01 3.71632748e-01 2.28060346e-01]",[  1.81950688   0.47187141 423.13352011]
12012.654495824952,16242.62300666107,4.733256688787612,"[1.20126545e+04 3.86396552e+03 7.95265928e-01 5.73724949e-01
 3.39147372e-01 4.02787624e-01 2.48426009e-01]",[  1.65144415   0.48958781 366.00299359]
12012.654495824952,16306.52133947311,4.754987231867559,"[1.20126545e+04 3.88913793e+03 7.38402928e-01 4.79416782e-01
 2.38639987e-01 2.94153250e-01 1.56124269e-01]",[  1.765452     0.47398009 404.72891261]
12012.654495824952,16354.271198947998,4.524576387675219,"[1.20126545e+04 3.91431034e+03 6.62461639e-01 3.67916617e-01
 1.43016189e-01 1.89941638e-01 7.60137263e-02]",[  1.83256653   0.47150198 427.3063583 ]
12012.654495824952,16450.408147064125,4.578427037568575,"[1.20126545e+04 3.93948276e+03 7.44631017e-01 4.88705946e-01
 2.48415464e-01 3.03085984e-01 1.53239266e-01]",[1.85000000e+00 2.65701363e-01 4.98270893e+02]
12012.654495824952,16402.056262015485,4.6987814717661,"[1.20126545e+04 3.96465517e+03 7.57006613e-01 5.05190909e-01
 2.65594665e-01 3.19777898e-01 1.64016896e-01]",[  1.82879358   0.49300169 424.74659378]
12012.654495824952,16418.06850491867,4.60070215834354,"[1.20126545e+04 3.98982759e+03 8.26285253e-01 6.29802366e-01
 4.06612238e-01 4.61219204e-01 2.85744401e-01]",[  1.80214056   0.49317614 415.58642289]
12012.654495824952,16418.050088979435,4.753007747220795,"[1.20126545e+04 4.01500000e+03 7.54515174e-01 4.99782434e-01
 2.61243516e-01 3.16793443e-01 1.48802569e-01]",[  1.72714747   0.49216675 390.39559315]
12018.861392376677,15716.429996443108,5.126768419526164,"[1.20188614e+04 3.28500000e+03 7.75429254e-01 5.34084987e-01
 4.81682454e-01 3.21159974e-01 2.89295889e-01]",[  1.77694732   0.46315556 412.56860407]
12018.861392376677,15748.415333508477,5.141669056622027,"[1.20188614e+04 3.31017241e+03 7.10243734e-01 4.29887930e-01
 3.74284988e-01 2.11227353e-01 1.85535026e-01]",[  1.79801978   0.46519306 419.38152734]
12018.861392376677,15732.357966927691,5.1936176590142695,"[1.20188614e+04 3.33534483e+03 6.83501564e-01 3.89659310e-01
 3.34464793e-01 1.73689091e-01 1.48924218e-01]",[  1.67678091   0.4666652  378.15174696]
12018.861392376677,15732.395307380024,5.11812986261201,"[1.20188614e+04 3.36051724e+03 7.57264159e-01 5.03787289e-01
 2.64987833e-01 3.71232866e-01 3.08069557e-01]",[  1.65         0.4691633  353.01667362]
12018.861392376677,15828.081262371841,5.06064410905361,"[1.20188614e+04 3.38568966e+03 7.70648383e-01 5.21988813e-01
 2.84538048e-01 3.86154858e-01 3.23816192e-01]",[  1.80782421   0.46098575 423.53021482]
12018.861392376677,15812.14336956412,5.065273021222357,"[1.20188614e+04 3.41086207e+03 7.34529699e-01 4.68876948e-01
 2.29038582e-01 3.22833063e-01 2.60208374e-01]",[  1.68816883   0.46465595 382.41990822]
12018.861392376677,15844.072789423359,4.923377813261369,"[1.20188614e+04 3.43603448e+03 7.60650824e-01 5.08596854e-01
 2.70383461e-01 3.64695805e-01 2.94077016e-01]",[  1.7095581    0.46595499 389.17691429]
12018.861392376677,15907.646309119153,4.8840915044928925,"[1.20188614e+04 3.46120690e+03 7.26705261e-01 4.51211366e-01
 2.13872963e-01 3.04874388e-01 2.27292098e-01]",[  1.84177379   0.50581001 427.57802019]
12018.861392376677,15875.94302096003,4.692687402685983,"[1.20188614e+04 3.48637931e+03 7.55106745e-01 4.99190287e-01
 2.60667966e-01 3.50980740e-01 2.67710171e-01]",[  1.65861019   0.48202637 370.70231824]
12018.861392376677,15907.728570632831,4.419165670239934,"[1.20188614e+04 3.51155172e+03 7.56162079e-01 5.01800525e-01
 2.62565344e-01 3.50959466e-01 2.63887451e-01]",[  1.67935117   0.48259351 377.31545412]
12018.861392376677,15955.645401205224,4.397601170716414,"[1.20188614e+04 3.53672414e+03 7.14498608e-01 4.34753659e-01
 1.99186650e-01 2.80208660e-01 1.94241482e-01]",[  1.74853666   0.4846612  400.0598709 ]
12018.861392376677,15971.60514884278,4.375329935724538,"[1.20188614e+04 3.56189655e+03 7.91337419e-01 5.61258551e-01
 3.26476381e-01 4.10478132e-01 3.13382964e-01]",[  1.71880738   0.47000409 390.84720474]
12018.861392376677,15987.531498596203,4.56860462325016,"[1.20188614e+04 3.58706897e+03 7.51631305e-01 4.90300434e-01
 2.51917226e-01 3.28053321e-01 2.36164022e-01]",[  1.69141562   0.46991937 381.6011407 ]
12018.861392376677,15987.525632238361,4.336219800577928,"[1.20188614e+04 3.61224138e+03 8.00809543e-01 5.75080430e-01
 3.43132279e-01 4.24477058e-01 3.15739187e-01]",[  1.65         0.48465956 356.42286055]
12018.861392376677,16067.233480858236,4.2494281907122735,"[1.20188614e+04 3.63741379e+03 7.92041858e-01 5.61866737e-01
 3.26750462e-01 4.04632166e-01 2.94410147e-01]",[  1.78008243   0.46965484 410.95829538]
12018.861392376677,16067.339687918233,4.072386544677157,"[1.20188614e+04 3.66258621e+03 6.78657249e-01 3.84493083e-01
 1.56558268e-01 2.21449443e-01 1.25952611e-01]",[  1.70633949   0.47213157 385.89208865]
12018.861392376677,16083.199502143698,4.316160206401431,"[1.20188614e+04 3.68775862e+03 6.90786153e-01 4.01918006e-01
 1.69353250e-01 2.35806281e-01 1.34004853e-01]",[  1.67834073   0.47068204 376.57948908]
12018.861392376677,16179.011241356455,4.004879071189306,"[1.20188614e+04 3.71293103e+03 8.05520659e-01 5.86687099e-01
 3.55389317e-01 4.27420514e-01 3.01506626e-01]",[1.85000000e+00 4.18297797e-01 4.47218814e+02]
12018.861392376677,16162.921176576663,4.393016356903055,"[1.20188614e+04 3.73810345e+03 6.61938085e-01 3.57005038e-01
 1.37343714e-01 1.98815908e-01 9.40013296e-02]",[  1.77062324   0.4898923  405.95633592]
12018.861392376677,16194.762341450543,4.173557926461656,"[1.20188614e+04 3.76327586e+03 8.12277527e-01 5.99134661e-01
 3.69575930e-01 4.37134521e-01 3.02226268e-01]",[  1.79053934   0.48949566 412.625087  ]
12018.861392376677,16194.854927480796,4.25225589018258,"[1.20188614e+04 3.78844828e+03 7.04342165e-01 4.24286472e-01
 1.89462826e-01 2.51546971e-01 1.30171221e-01]",[  1.71609433   0.48952904 387.54525924]
12018.861392376677,16226.6996293759,4.177165803406555,"[1.20188614e+04 3.81362069e+03 7.78859468e-01 5.39093339e-01
 3.01680069e-01 3.71452974e-01 2.23828562e-01]",[  1.73355747   0.47109002 394.21754734]
12018.861392376677,16274.577047087809,4.204256058110477,"[1.20188614e+04 3.83879310e+03 8.25635260e-01 6.20682441e-01
 3.96653898e-01 4.63814325e-01 3.08631906e-01]",[  1.80451939   0.49165649 416.92255126]
12018.861392376677,16258.56511780949,4.138141079388453,"[1.20188614e+04 3.86396552e+03 7.86239293e-01 5.52829382e-01
 3.15044280e-01 3.80468289e-01 2.26661831e-01]",[  1.68112514   0.48951584 375.73820819]
12018.861392376677,16306.419424856234,4.033537917777942,"[1.20188614e+04 3.88913793e+03 8.30677625e-01 6.30229943e-01
 4.09787786e-01 4.72290685e-01 3.09848654e-01]",[  1.75008861   0.49126847 398.42010145]
12018.861392376677,16290.487959430568,4.052463474855281,"[1.20188614e+04 3.91431034e+03 7.30572016e-01 4.61327238e-01
 2.22215138e-01 2.75956634e-01 1.36528467e-01]",[  1.65         0.48867912 357.31622223]
12018.861392376677,16386.101352276753,3.7710957606667397,"[1.20188614e+04 3.93948276e+03 8.37452942e-01 6.45592374e-01
 4.27976498e-01 4.84568314e-01 3.17245619e-01]",[  1.83742306   0.49286055 427.75720128]
12018.861392376677,16386.208178971578,3.8796082163875756,"[1.20188614e+04 3.96465517e+03 7.69036231e-01 5.20200382e-01
 2.82793846e-01 3.39727721e-01 1.76010848e-01]",[  1.76370508   0.49282212 402.69161418]
12018.861392376677,16402.0496779527,4.233945871467174,"[1.20188614e+04 3.98982759e+03 7.99724572e-01 5.79462081e-01
 3.44971283e-01 4.02884564e-01 2.27529618e-01]",[  1.73583651   0.49183359 393.36069937]
12018.861392376677,16434.09155945389,4.233880604157572,"[1.20188614e+04 4.01500000e+03 7.55366494e-01 4.91688196e-01
 2.55065649e-01 3.07374158e-01 1.43073120e-01]",[  1.75392307   0.4730444  400.23016708]
12025.0682889284,15732.421174115254,4.4022756033185,"[1.20250683e+04 3.28500000e+03 7.76410688e-01 5.28761794e-01
 4.77865254e-01 3.20470859e-01 2.81252750e-01]",[  1.80599802   0.46389484 422.35288519]
12025.0682889284,15780.282638034092,4.366664419301695,"[1.20250683e+04 3.31017241e+03 7.70567587e-01 5.19778174e-01
 4.68141938e-01 3.02663701e-01 2.69772136e-01]",[1.85000000e+00 4.28284634e-01 4.45041935e+02]
12025.0682889284,15748.405944207247,4.316586394090778,"[1.20250683e+04 3.33534483e+03 7.34869476e-01 4.62159396e-01
 4.08064029e-01 2.38318289e-01 2.09714283e-01]",[  1.70673014   0.46770003 387.99282769]
12025.0682889284,15812.088561481662,4.439946270107523,"[1.20250683e+04 3.36051724e+03 6.92763059e-01 3.98060849e-01
 3.42781352e-01 1.78297372e-01 1.51471030e-01]",[  1.82064166   0.46657749 426.50303117]
12025.0682889284,15828.14191780008,4.369123703829846,"[1.20250683e+04 3.38568966e+03 7.00262381e-01 4.09548933e-01
 3.54634645e-01 1.81049850e-01 1.58321419e-01]",[  1.79511125   0.46880436 417.3839737 ]
12025.0682889284,15796.09825686726,4.418009065042317,"[1.20250683e+04 3.41086207e+03 7.52840742e-01 4.89657787e-01
 2.51338063e-01 3.52885751e-01 2.77608491e-01]",[  1.65         0.49232926 360.16789897]
12025.0682889284,15859.992746371488,4.317910141836986,"[1.20250683e+04 3.43603448e+03 7.59625236e-01 5.00490649e-01
 2.62830994e-01 3.57499775e-01 2.85816285e-01]",[  1.73860071   0.46588343 398.88997468]
12025.0682889284,15891.89774438153,4.221737361987373,"[1.20250683e+04 3.46120690e+03 7.83235883e-01 5.39901100e-01
 3.03379266e-01 3.99246460e-01 3.18244887e-01]",[  1.75974772   0.46755123 405.6225589 ]
12025.0682889284,15939.67186994164,4.188965995381706,"[1.20250683e+04 3.48637931e+03 7.31029380e-01 4.57811953e-01
 2.19978056e-01 3.05916978e-01 2.28591053e-01]",[  1.82624182   0.46638814 428.22427067]
12025.0682889284,15971.66285044099,4.166569659387436,"[1.20250683e+04 3.51155172e+03 6.98056733e-01 4.02990813e-01
 1.73687008e-01 2.53950491e-01 1.72055332e-01]",[  1.84745533   0.46913855 435.04283737]
12025.0682889284,15939.66606790047,4.00536442670464,"[1.20250683e+04 3.53672414e+03 7.41192297e-01 4.64399128e-01
 2.28857566e-01 3.13099632e-01 2.22056533e-01]",[  1.67907829   0.4688584  377.87364104]
12025.0682889284,16003.491595019234,3.9129664022123243,"[1.20250683e+04 3.56189655e+03 7.89584737e-01 5.53762446e-01
 3.17714920e-01 4.02170331e-01 3.05114129e-01]",[  1.79810374   0.48638816 416.52675437]
12025.0682889284,15987.542747472524,3.802988018798179,"[1.20250683e+04 3.58706897e+03 7.85164085e-01 5.46442658e-01
 3.09830803e-01 3.92356157e-01 2.89708698e-01]",[  1.67287977   0.46994982 375.40549303]
12025.0682889284,16019.435540354469,4.364748403125856,"[1.20250683e+04 3.61224138e+03 7.95117505e-01 5.59289914e-01
 3.22668982e-01 4.03561081e-01 2.94419287e-01]",[  1.69386372   0.47034443 382.12587212]
12025.0682889284,16035.427215901715,3.732539556362198,"[1.20250683e+04 3.63741379e+03 7.01528157e-01 4.07005972e-01
 1.76366960e-01 2.45707314e-01 1.48187745e-01]",[  1.66674616   0.47191668 372.94513387]
12025.0682889284,16131.071711435925,3.7118464358088277,"[1.20250683e+04 3.66258621e+03 7.59289553e-01 5.01600867e-01
 2.62920473e-01 3.36228798e-01 2.25118175e-01]",[1.85000000e+00 4.35739404e-01 4.43417216e+02]
12025.0682889284,16099.236696649956,4.076593853878392,"[1.20250683e+04 3.68775862e+03 7.80098532e-01 5.36936286e-01
 2.97707235e-01 3.69295461e-01 2.53560803e-01]",[  1.70840523   0.47236961 386.40978703]
12025.0682889284,16178.903500356359,3.6868240716280654,"[1.20250683e+04 3.71293103e+03 7.68834726e-01 5.19063745e-01
 2.80022987e-01 3.54922108e-01 2.26007231e-01]",[  1.85         0.44739926 440.90417695]
12025.0682889284,16131.0465765867,3.686735554434332,"[1.20250683e+04 3.73810345e+03 7.08921222e-01 4.21814917e-01
 1.87541962e-01 2.53955561e-01 1.36168632e-01]",[  1.65550552   0.4876573  367.87483938]
12025.0682889284,16146.944849671452,3.8274448294449983,"[1.20250683e+04 3.76327586e+03 8.00546321e-01 5.64028241e-01
 3.32222673e-01 3.99936688e-01 2.65090939e-01]",[  1.65         0.49132334 358.60069867]
12025.0682889284,16178.823265424719,3.523341156455452,"[1.20250683e+04 3.78844828e+03 8.02096845e-01 5.72204898e-01
 3.40127314e-01 4.08222416e-01 2.66154684e-01]",[  1.65         0.48948716 365.30670063]
12025.0682889284,16306.748172990441,4.091041431030696,"[1.20250683e+04 3.81362069e+03 8.65956566e-01 6.99863089e-01
 4.99160518e-01 5.68029783e-01 4.13469667e-01]",[1.85000000e+00 3.38798389e-01 4.68059194e+02]
12025.0682889284,16274.537937317149,3.4482780631999495,"[1.20250683e+04 3.83879310e+03 6.93457920e-01 3.99291100e-01
 1.68929700e-01 2.25947383e-01 1.04203535e-01]",[  1.78293935   0.47141819 410.67654494]
12025.0682889284,16274.644582518376,3.421704293305873,"[1.20250683e+04 3.86396552e+03 6.91351173e-01 3.96639536e-01
 1.66398551e-01 2.21678524e-01 9.84723764e-02]",[  1.70865813   0.47333466 385.61077635]
12025.0682889284,16274.484189165212,3.445707774751554,"[1.20250683e+04 3.88913793e+03 7.26972034e-01 4.50000868e-01
 2.12339242e-01 2.71075831e-01 1.30480837e-01]",[  1.65         0.49399861 360.2779692 ]
12025.0682889284,16354.268746345815,3.5580106535538527,"[1.20250683e+04 3.91431034e+03 7.92439774e-01 5.58579919e-01
 3.22422771e-01 3.82399413e-01 2.22085106e-01]",[  1.79937317   0.49225816 414.89011259]
12025.0682889284,16338.334680122234,3.5375951919753175,"[1.20250683e+04 3.93948276e+03 7.81579495e-01 5.38221841e-01
 3.02136964e-01 3.58448268e-01 1.96389218e-01]",[  1.67603812   0.49069728 373.78363257]
12025.0682889284,16386.17524830415,3.3423555747950813,"[1.20250683e+04 3.96465517e+03 7.62616727e-01 5.05906184e-01
 2.67392533e-01 3.24773456e-01 1.61470393e-01]",[  1.7420178    0.47159783 396.45178696]
12025.0682889284,16434.044743148545,3.2126085370397113,"[1.20250683e+04 3.98982759e+03 8.68537810e-01 7.03332930e-01
 5.05084934e-01 5.56586238e-01 3.83613280e-01]",[  1.81280529   0.49377081 419.14886801]
12025.0682889284,16449.88545797933,3.520247415242541,"[1.20250683e+04 4.01500000e+03 8.23452787e-01 6.09292579e-01
 3.84552809e-01 4.39783973e-01 2.55269459e-01]",[  1.78529131   0.49255997 409.81716905]
12031.275185480124,15716.503540895625,3.9532225367581812,"[1.20312752e+04 3.28500000e+03 6.74147578e-01 3.65053524e-01
 3.10300497e-01 1.61853695e-01 1.35349537e-01]",[  1.74141529   0.4650426  400.22835542]
12031.275185480124,15732.40746546341,3.8256862524249713,"[1.20312752e+04 3.31017241e+03 7.55660244e-01 4.89513425e-01
 4.36336278e-01 2.70710599e-01 2.37826481e-01]",[  1.71489466   0.46650971 390.95986619]
12031.275185480124,15812.191946026396,3.789644524914045,"[1.20312752e+04 3.33534483e+03 7.08550184e-01 4.16968908e-01
 3.62062999e-01 1.97825962e-01 1.68195209e-01]",[1.85000000e+00 4.25848177e-01 4.45571933e+02]
12031.275185480124,15764.345619762713,3.7107467684310436,"[1.20312752e+04 3.36051724e+03 8.12978455e-01 5.90154224e-01
 5.42400922e-01 3.71465536e-01 3.38298349e-01]",[  1.66120679   0.46904511 372.5531929 ]
12031.275185480124,15843.98237539543,3.667318815413925,"[1.20312752e+04 3.38568966e+03 8.04030577e-01 5.73431403e-01
 5.24912059e-01 3.47086046e-01 3.15580617e-01]",[  1.82298792   0.46699558 427.01753474]
12031.275185480124,15875.98026929894,3.7163001574331256,"[1.20312752e+04 3.41086207e+03 7.87784312e-01 5.44736557e-01
 4.94598208e-01 3.13483539e-01 2.76467402e-01]",[  1.84416203   0.47012001 433.84301485]
12031.275185480124,15875.84532234865,3.7413362932026177,"[1.20312752e+04 3.43603448e+03 7.34602981e-01 4.56856906e-01
 4.02792646e-01 2.16680563e-01 1.89982177e-01]",[  1.77330289   0.48329366 408.53565411]
12031.275185480124,15891.846750340572,3.7101069377099822,"[1.20312752e+04 3.46120690e+03 6.73953384e-01 3.64106399e-01
 3.10974907e-01 1.37391182e-01 1.14527388e-01]",[  1.74685439   0.48444556 399.36466831]
12031.275185480124,15891.88523273915,3.7424913060854403,"[1.20312752e+04 3.48637931e+03 8.16625789e-01 5.95950615e-01
 5.48891074e-01 3.59083029e-01 3.23083291e-01]",[  1.66930595   0.47111383 374.23073691]
12031.275185480124,15923.732066406035,3.775393263390861,"[1.20312752e+04 3.51155172e+03 8.20352827e-01 6.02213751e-01
 5.56309520e-01 3.58188242e-01 3.30431773e-01]",[  1.6896884    0.47024251 380.90515679]
12031.275185480124,15955.711198015482,3.7583584025886814,"[1.20312752e+04 3.53672414e+03 7.96216963e-01 5.59702673e-01
 3.24568538e-01 4.11587574e-01 3.14473326e-01]",[  1.70929543   0.4708629  387.7118746 ]
12031.275185480124,15987.448973402468,3.7846827972393142,"[1.20312752e+04 3.56189655e+03 6.61394702e-01 3.39684152e-01
 1.24654239e-01 1.91704482e-01 1.13213480e-01]",[  1.73213525   0.48486422 394.2772362 ]
12031.275185480124,16035.44025343873,3.656432450942375,"[1.20312752e+04 3.58706897e+03 7.74407028e-01 5.21592146e-01
 2.82696891e-01 3.63688889e-01 2.60413003e-01]",[  1.79763065   0.47123826 417.09610244]
12031.275185480124,16051.316790031378,3.800839500758337,"[1.20312752e+04 3.61224138e+03 7.27380080e-01 4.43846299e-01
 2.07923790e-01 2.90071709e-01 1.79233241e-01]",[  1.77083499   0.47065335 407.80022524]
12031.275185480124,16067.233441217377,3.482540019055479,"[1.20312752e+04 3.63741379e+03 7.66396507e-01 5.09001480e-01
 2.68773506e-01 3.45744734e-01 2.33629611e-01]",[  1.74669181   0.48728902 398.54446263]
12031.275185480124,16147.174662933216,3.6344643090565696,"[1.20312752e+04 3.66258621e+03 8.20888345e-01 6.03587075e-01
 3.75349763e-01 4.50701776e-01 3.32407476e-01]",[1.85000000e+00 3.91845163e-01 4.53313271e+02]
12031.275185480124,16115.023841853133,3.4795520823644335,"[1.20312752e+04 3.68775862e+03 7.52099542e-01 4.89140749e-01
 2.47753526e-01 3.18995240e-01 2.01591705e-01]",[  1.73991866   0.48763488 395.99003568]
12031.275185480124,16163.020744947964,3.7066595564268625,"[1.20312752e+04 3.71293103e+03 7.49469010e-01 4.74108709e-01
 2.37066786e-01 3.07820119e-01 1.86296514e-01]",[  1.80530416   0.47234202 418.81452499]
12031.275185480124,16194.810152772983,3.457986752490562,"[1.20312752e+04 3.73810345e+03 7.75275612e-01 5.20243870e-01
 2.81375104e-01 3.50983945e-01 2.20802948e-01]",[  1.82484489   0.47088958 425.43151902]
12031.275185480124,16210.841612243552,3.5734653879162583,"[1.20312752e+04 3.76327586e+03 7.61530839e-01 4.99025540e-01
 2.60128359e-01 3.28781323e-01 1.95176733e-01]",[  1.79873298   0.47248607 416.29056469]
12031.275185480124,16242.692329234067,3.579525372722146,"[1.20312752e+04 3.78844828e+03 7.43111812e-01 4.78421777e-01
 2.36703388e-01 2.98185733e-01 1.69238373e-01]",[  1.81849932   0.47158192 422.96886789]
